SFTGCODE,YEAR,CNSIMR,XXXCIMR,"SFTPUHVL (ETH,REV,REG,GEN)","SFTPUHV3 (ETH,REV,REG) ","SFTPUHV4 (ETH,REV,GEN)",,
URU ,1985,30.4,0.545568938,11,11,0,,
URU ,1986,27.8,0.528083492,8,8,0,,
URU ,1987,23.9,0.466940532,4,4,0,,
URU ,1988,23.1,0.465753425,0,0,0,,
URU ,1989,22,0.471482076,0,0,0,,
URU ,1990,20.6,0.458222222,0,0,0,,
URU ,1991,20.8,0.467883705,0,0,0,,
URU ,1992,18.5,0.447992259,0,0,0,,
URU ,1993,20.5,0.502453386,0,0,0,,
URU ,1994,19,0.475093867,0,0,0,,
URU ,1995,19.9,0.515485292,0,0,0,,
URU ,1996,18.1,0.480255285,0,0,0,,
URU ,1997,16.4,0.471062482,0,0,0,,
URU ,1998,15.9,0.47529482,0,0,0,,
URU ,1999,14.3,0.438814678,0,0,0,,
URU ,2000,13.9,0.431585479,0,0,0,,
URU ,2001,13.8,0.45017968,0,0,0,,
URU ,2002,13.6,0.463157895,0,0,0,,
URU ,2003,14.8,0.521923621,0,0,0,,
URU ,2004,13.1,0.477769679,0,0,0,,
URU ,2005,12.4,0.464446108,0,0,0,,
URU ,2006,10.6,0.423694779,0,0,0,,
URU ,2007,10.4,0.423194303,0,0,0,,
URU ,2008,10.2,0.422616591,0,0,0,,
URU ,2009,10.1,0.430644473,0,0,0,,
URU ,2010,9.9,0.438658429,0,0,0,,
URU ,2011,9.7,0.439455782,0,0,0,,
URU ,2012,9.4,0.444235294,0,0,0,,
USS ,1955,127.1,1.284884015,0,0,0,,
USS ,1956,101.1,1.046150662,0,0,0,,
USS ,1957,96.6,1.010669456,0,0,0,,
USS ,1958,86.6,0.95269527,0,0,0,,
USS ,1959,86.6,0.947276307,0,0,0,,
USS ,1960,75.3,0.766895849,0,0,0,,
USS ,1961,68.9,0.579516299,0,0,0,,
USS ,1962,68.7,0.591813873,0,0,0,,
USS ,1963,65.9,0.585450346,0,0,0,,
USS ,1964,61.4,0.543291766,0,0,0,,
USS ,1965,58,0.51732287,0,0,0,,
USS ,1966,55.7,0.509448639,0,0,0,,
USS ,1967,55.5,0.538610976,0,0,0,,
USS ,1968,56.3,0.547576214,0,0,0,,
USS ,1969,55,0.546366164,0,0,0,,
USS ,1970,52.7,0.541418294,0,0,0,,
USS ,1971,48.8,0.519049896,0,0,0,,
USS ,1972,52.7,0.595860197,0,0,0,,
USS ,1973,56.3,0.658712055,0,0,0,,
USS ,1974,59.5,0.721027443,0,0,0,,
USS ,1975,65.3,0.807647095,0,0,0,,
USS ,1976,67,0.796882437,0,0,0,,
USS ,1977,65.1,0.80204673,0,0,0,,
USS ,1978,62.3,0.821635884,0,0,0,,
USS ,1979,58.4,0.805624483,0,0,0,,
USS ,1980,58.2,0.850383352,0,0,0,,
USS ,1981,56.9,0.877469136,0,0,0,,
USS ,1982,53.8,0.879503309,0,0,0,,
USS ,1983,52.5,0.892799456,0,0,0,,
USS ,1984,53.3,0.935288436,0,0,0,,
USS ,1985,53,0.952184073,0,0,0,,
USS ,1986,51.3,0.974003795,0,0,0,,
USS ,1987,53.2,1.04127543,0,0,0,,
USS ,1988,53.8,1.082997583,0,0,0,,
USS ,1989,44.1,0.942750134,0,0,0,,
USS ,1990,41.1,0.913555556,0,0,0,,
USS ,1991,. ,. ,4,4,0,,
UZB ,1992,63.8,1.542089986,0,0,0,,
UZB ,1993,55.3,1.355495584,0,0,0,,
UZB ,1994,49.1,1.228035044,0,0,0,,
UZB ,1995,46.1,1.195023973,0,0,0,,
UZB ,1996,41.8,1.111554315,0,0,0,,
UZB ,1997,39,1.121796718,0,0,0,,
UZB ,1998,37.1,1.1070309,0,0,0,,
UZB ,1999,35.1,1.076308921,0,0,0,,
UZB ,2000,32.7,1.015203227,0,0,0,,
UZB ,2001,30.6,0.998366547,0,0,0,,
UZB ,2002,28.5,0.967402377,0,0,0,,
UZB ,2003,28.2,0.995403112,0,0,0,,
UZB ,2004,27.4,1,0,0,0,,
UZB ,2005,26.8,1.002245509,0,0,0,,
UZB ,2006,25.9,1.040160643,0,0,0,,
UZB ,2007,25.1,1.019328586,0,0,0,,
UZB ,2008,24.2,1,0,0,0,,
UZB ,2009,23.4,1,0,0,0,,
UZB ,2010,22.7,1,0,0,0,,
UZB ,2011,21.9,0.994104308,0,0,0,,
UZB ,2012,21.2,0.997647059,0,0,0,,
VEN ,1955,112.3,1.134684389,0,0,0,,
VEN ,1956,109.7,1.135451159,0,0,0,,
VEN ,1957,107.2,1.12123431,0,0,0,,
VEN ,1958,104.7,1.151265127,0,0,0,,
VEN ,1959,102.1,1.116823452,0,0,0,,
VEN ,1960,99.6,1.014005602,0,0,0,,
VEN ,1961,96.9,0.815057834,0,0,0,,
VEN ,1962,94.2,0.811977596,0,0,0,,
VEN ,1963,91.6,0.813377154,0,0,0,,
VEN ,1964,88.9,0.786238613,0,0,0,,
VEN ,1965,86.2,0.768894636,0,0,0,,
VEN ,1966,83.7,0.765957447,0,0,0,,
VEN ,1967,81.2,0.788538125,0,0,0,,
VEN ,1968,78.6,0.764720183,0,0,0,,
VEN ,1969,76.1,0.755659253,0,0,0,,
VEN ,1970,73.6,0.756115108,0,0,0,,
VEN ,1971,71.2,0.756894628,0,0,0,,
VEN ,1972,68.9,0.779097387,0,0,0,,
VEN ,1973,66.5,0.778265193,0,0,0,,
VEN ,1974,64.2,0.777488338,0,0,0,,
VEN ,1975,61.8,0.764833261,0,0,0,,
VEN ,1976,59.7,0.710376011,0,0,0,,
VEN ,1977,57.6,0.7099439,0,0,0,,
VEN ,1978,55.5,0.731662269,0,0,0,,
VEN ,1979,53.3,0.73518059,0,0,0,,
VEN ,1980,51.2,0.747718145,0,0,0,,
VEN ,1981,49.3,0.761419753,0,0,0,,
VEN ,1982,47.5,0.775753615,0,0,0,,
VEN ,1983,45.6,0.77565247,0,0,0,,
VEN ,1984,43.8,0.768285188,0,0,0,,
VEN ,1985,41.9,0.752831206,0,0,0,,
VEN ,1986,40.3,0.765085389,0,0,0,,
VEN ,1987,38.8,0.758020344,0,0,0,,
VEN ,1988,37.2,0.748791297,0,0,0,,
VEN ,1989,35.6,0.761904762,0,0,0,,
VEN ,1990,34,0.756,0,0,0,,
VEN ,1991,33.2,0.747126437,0,0,0,,
VEN ,1992,32.3,0.781567489,0,0,0,,
VEN ,1993,31.5,0.772571148,0,0,0,,
VEN ,1994,30.7,0.768210263,0,0,0,,
VEN ,1995,29.9,0.775171699,0,0,0,,
VEN ,1996,29.2,0.775162877,0,0,0,,
VEN ,1997,28.4,0.818024763,0,0,0,,
VEN ,1998,27.7,0.826690551,0,0,0,,
VEN ,1999,27,0.828496852,0,0,0,,
VEN ,2000,26.3,0.816009929,0,0,0,,
VEN ,2001,25.7,0.840248285,0,0,0,,
VEN ,2002,25.2,0.853989813,0,0,0,,
VEN ,2003,24.6,0.869872702,0,0,0,,
VEN ,2004,24.1,0.876822157,0,0,0,,
VEN ,2005,23.5,0.880613773,0,0,0,,
VEN ,2006,23,0.924497992,0,0,0,,
VEN ,2007,22.5,0.916378433,0,0,0,,
VEN ,2008,22,0.908790755,0,0,0,,
VEN ,2009,21.5,0.919334187,0,0,0,,
VEN ,2010,21.1,0.929832304,0,0,0,,
VEN ,2011,20.6,0.935147392,0,0,0,,
VEN ,2012,20.2,0.949647059,0,0,0,,
VIE ,1977,74.8,0.922261266,52,52,0,,
VIE ,1978,69.8,0.920844327,48,48,0,,
VIE ,1979,64.8,0.893300248,44,44,0,,
VIE ,1980,59.8,0.873311428,40,40,0,,
VIE ,1981,54.8,0.845679012,36,36,0,,
VIE ,1982,53,0.865942325,32,32,0,,
VIE ,1983,51.3,0.872226473,28,28,0,,
VIE ,1984,49.5,0.869259812,24,24,0,,
VIE ,1985,47.8,0.859248607,20,20,0,,
VIE ,1986,46,0.872865275,16,16,0,,
VIE ,1987,45,0.88028169,12,12,0,,
VIE ,1988,44.1,0.888396455,8,8,0,,
VIE ,1989,41.5,0.88881755,4,4,0,,
VIE ,1990,40.3,0.894444444,0,0,0,,
VIE ,1991,39,0.878746901,0,0,0,,
VIE ,1992,37.8,0.913884857,0,0,0,,
VIE ,1993,36.6,0.898184495,0,0,0,,
VIE ,1994,35.5,0.887859825,0,0,0,,
VIE ,1995,34.4,0.890760658,0,0,0,,
VIE ,1996,33.3,0.885786465,0,0,0,,
VIE ,1997,32.3,0.929743737,0,0,0,,
VIE ,1998,31.3,0.934467831,0,0,0,,
VIE ,1999,30.4,0.93198219,0,0,0,,
VIE ,2000,29.4,0.913434688,0,0,0,,
VIE ,2001,28.6,0.933028422,0,0,0,,
VIE ,2002,27.7,0.94057725,0,0,0,,
VIE ,2003,26.9,0.950141443,0,0,0,,
VIE ,2004,26,0.948979592,0,0,0,,
VIE ,2005,25.3,0.94498503,0,0,0,,
VIE ,2006,24.5,0.982730924,0,0,0,,
VIE ,2007,23.7,0.964801628,0,0,0,,
VIE ,2008,23,0.948411061,0,0,0,,
VIE ,2009,22.3,0.950064021,0,0,0,,
VIE ,2010,21.6,0.951897617,0,0,0,,
VIE ,2011,20.9,0.947845805,0,0,0,,
VIE ,2012,20.2,0.952470588,0,0,0,,
YAR ,1955,197.8,1.998888159,0,0,0,,
YAR ,1956,195,2.018004967,0,0,0,,
YAR ,1957,192.3,2.011297071,0,0,0,,
YAR ,1958,189.5,2.085148515,0,0,0,,
YAR ,1959,186.8,2.043316561,0,0,0,,
YAR ,1960,184.1,1.874815381,0,0,0,,
YAR ,1961,181.3,1.525299685,0,0,0,,
YAR ,1962,178.6,1.538819474,4,4,4,,
YAR ,1963,175.8,1.56191153,8,8,8,,
YAR ,1964,173.1,1.530910056,12,12,12,,
YAR ,1965,170.4,1.519240202,16,16,16,,
YAR ,1966,167.6,1.533928163,20,20,20,,
YAR ,1967,164.9,1.601554153,24,24,24,,
YAR ,1968,162.1,1.57670054,27,27,27,,
YAR ,1969,159.4,1.582605242,30,30,30,,
YAR ,1970,156.7,1.610071942,32,32,32,,
YAR ,1971,153.9,1.635793613,32,32,32,,
YAR ,1972,151.2,1.709987558,32,32,32,,
YAR ,1973,148.4,1.73644499,32,32,32,,
YAR ,1974,145.7,1.765311686,32,32,32,,
YAR ,1975,143.6,1.777145332,32,32,32,,
YAR ,1976,140.3,1.66908615,32,32,32,,
YAR ,1977,137.5,1.695456507,28,28,28,,
YAR ,1978,134.7,1.776385224,24,24,24,,
YAR ,1979,131.7,1.815825751,20,20,20,,
YAR ,1980,129,1.883315079,16,16,16,,
YAR ,1981,126.2,1.947067901,12,12,12,,
YAR ,1982,123.4,2.015848378,8,8,8,,
YAR ,1983,120.6,2.050327298,5,5,5,,
YAR ,1984,117.8,2.068662745,2,2,2,,
YAR ,1985,114.9,2.065971598,0,0,0,,
YAR ,1986,112.1,2.126375712,0,0,0,,
YAR ,1987,109.2,2.135367762,0,0,0,,
YAR ,1988,104.9,2.112409347,0,0,0,,
YAR ,1989,100.5,2.151738898,0,0,0,,
YEM ,1990,87.9,1.952888889,4,4,4,,
YEM ,1991,85.9,1.935992788,4,4,4,,
YEM ,1992,83.9,2.029753266,4,4,4,,
YEM ,1993,81.9,2.009568204,4,4,4,,
YEM ,1994,81.7,2.044555695,8,8,8,,
YEM ,1995,80.5,2.086043799,8,8,8,,
YEM ,1996,79.3,2.109293977,8,8,8,,
YEM ,1997,78.2,2.250503887,8,8,8,,
YEM ,1998,77,2.299447679,8,8,8,,
YEM ,1999,75.9,2.330723169,8,8,8,,
YEM ,2000,74.8,2.320819113,8,8,8,,
YEM ,2001,72.8,2.378961124,4,4,4,,
YEM ,2002,70.9,2.40713073,4,4,4,,
YEM ,2003,69,2.440240453,4,4,4,,
YEM ,2004,67.2,2.448250729,6,6,6,,
YEM ,2005,65.4,2.447230539,8,8,8,,
YEM ,2006,63.6,2.553012048,10,10,10,,
YEM ,2007,61.8,2.514750763,12,12,12,,
YEM ,2008,60.1,2.47957078,14,14,14,,
YEM ,2009,58.4,2.492530943,12,12,12,,
YEM ,2010,56.8,2.505295675,14,14,14,,
YEM ,2011,55.1,2.499319728,16,16,16,,
YEM ,2012,53.5,2.517647059,19,19,19,,
YGS ,1992,27.7,0.670295114,4,4,4,,
YGS ,1993,28.8,0.706084397,4,4,4,,
YGS ,1994,23.7,0.593241552,4,4,4,,
YGS ,1995,22.1,0.573798108,4,4,4,,
YGS ,1996,19.4,0.514559234,4,4,4,,
YGS ,1997,15.9,0.45839332,4,4,4,,
YGS ,1998,16.2,0.484549933,7,7,7,,
YGS ,1999,16.4,0.50330109,11,11,11,,
YGS ,2000,16.6,0.513807012,11,11,11,,
YGS ,2001,15.2,0.497876511,11,11,11,,
YGS ,2002,14.8,0.503904924,11,11,11,,
YGS ,2003,14.2,0.501768034,11,11,11,,
YGS ,2004,13.6,0.494169096,11,11,11,,
YGS ,2005,13,0.486152695,11,11,11,,
YGS ,2006,. ,. ,11,11,11,,
YPR ,1968,144.8,1.408275393,0,0,0,,
YPR ,1969,142.4,1.413522637,0,0,0,,
YPR ,1970,139.9,1.438129496,0,0,0,,
YPR ,1971,137.5,1.461076572,0,0,0,,
YPR ,1972,135,1.527315915,0,0,0,,
YPR ,1973,132.6,1.551032345,0,0,0,,
YPR ,1974,130.1,1.576785606,0,0,0,,
YPR ,1975,126,1.558497804,0,0,0,,
YPR ,1976,123.4,1.468348406,0,0,0,,
YPR ,1977,121.5,1.498304667,0,0,0,,
YPR ,1978,119.6,1.577308707,0,0,0,,
YPR ,1979,117.5,1.62020954,0,0,0,,
YPR ,1980,115.6,1.687769259,0,0,0,,
YPR ,1981,113.3,1.748611111,0,0,0,,
YPR ,1982,111,1.813087166,0,0,0,,
YPR ,1983,108.6,1.846807787,0,0,0,,
YPR ,1984,106.3,1.866186671,0,0,0,,
YPR ,1985,104,1.869494877,0,0,0,,
YPR ,1986,101.7,1.928842505,4,4,4,,
YPR ,1987,99.1,1.939162754,4,4,4,,
YPR ,1988,95.6,1.924858985,4,4,4,,
YPR ,1989,91.9,1.966185126,4,4,4,,
YUG ,1955,112.8,1.140142518,0,0,0,,
YUG ,1956,98.3,1.017177152,0,0,0,,
YUG ,1957,101.5,1.061715481,0,0,0,,
YUG ,1958,86.4,0.95049505,0,0,0,,
YUG ,1959,92,1.006344345,0,0,0,,
YUG ,1960,87.7,0.893302776,0,0,0,,
YUG ,1961,82,0.68980021,0,0,0,,
YUG ,1962,84.2,0.725549332,0,0,0,,
YUG ,1963,77.5,0.688399361,0,0,0,,
YUG ,1964,75.8,0.67038118,0,0,0,,
YUG ,1965,71.8,0.640299639,0,0,0,,
YUG ,1966,62.1,0.568291009,0,0,0,,
YUG ,1967,62.1,0.60320544,0,0,0,,
YUG ,1968,58.6,0.569844897,0,0,0,,
YUG ,1969,57.3,0.568903892,0,0,0,,
YUG ,1970,55.5,0.570400822,0,0,0,,
YUG ,1971,49.5,0.526064084,0,0,0,,
YUG ,1972,44.4,0.502205633,0,0,0,,
YUG ,1973,44,0.514710183,0,0,0,,
YUG ,1974,40.9,0.495547344,0,0,0,,
YUG ,1975,39.7,0.491245437,0,0,0,,
YUG ,1976,36.8,0.437886721,0,0,0,,
YUG ,1977,35.6,0.43893718,0,0,0,,
YUG ,1978,33.8,0.44591029,0,0,0,,
YUG ,1979,32.7,0.450785773,0,0,0,,
YUG ,1980,31.4,0.458561519,0,0,0,,
YUG ,1981,30.8,0.475308642,0,0,0,,
YUG ,1982,30.3,0.495057593,0,0,0,,
YUG ,1983,30.7,0.521975687,0,0,0,,
YUG ,1984,27.7,0.486434279,0,0,0,,
YUG ,1985,28.2,0.506920726,0,0,0,,
YUG ,1986,26.7,0.506641366,0,0,0,,
YUG ,1987,25.1,0.491001565,0,0,0,,
YUG ,1988,24.5,0.493553586,0,0,0,,
YUG ,1989,23.5,0.50294275,0,0,0,,
YUG ,1990,19.3,0.428888889,0,0,0,,
YUG ,1991,17.9,0.403200361,4,4,4,,
ZAI ,1960,176.2,1.794754265,4,4,4,,
ZAI ,1961,175.8,1.478527865,8,8,8,,
ZAI ,1962,174.1,1.499956915,12,12,12,,
ZAI ,1963,172.4,1.531266655,16,16,16,,
ZAI ,1964,170.7,1.509684266,20,20,20,,
ZAI ,1965,169,1.507201142,24,24,24,,
ZAI ,1966,166.2,1.520933425,24,24,24,,
ZAI ,1967,164.5,1.597474502,24,24,24,,
ZAI ,1968,162.7,1.582340643,24,24,24,,
ZAI ,1969,161,1.59819301,24,24,24,,
ZAI ,1970,159.2,1.636382323,24,24,24,,
ZAI ,1971,157.4,1.672883788,24,24,24,,
ZAI ,1972,155.6,1.759868793,24,24,24,,
ZAI ,1973,153.8,1.79879511,24,24,24,,
ZAI ,1974,154.6,1.872902405,24,24,24,,
ZAI ,1975,152.3,1.883932438,20,20,20,,
ZAI ,1976,150,1.784269396,16,16,16,,
ZAI ,1977,147.7,1.820972813,14,14,14,,
ZAI ,1978,145.5,1.918865435,12.5,12,12.5,,
ZAI ,1979,143.2,1.974634684,9,8,9,,
ZAI ,1980,141.2,2.061628332,5,4,5,,
ZAI ,1981,139.1,2.14691358,5,4,5,,
ZAI ,1982,137.1,2.240013071,5,4,5,,
ZAI ,1983,134.7,2.290742158,5,4,5,,
ZAI ,1984,132.4,2.324699271,5,4,5,,
ZAI ,1985,130.1,2.338306669,5,4,5,,
ZAI ,1986,127.8,2.425616698,5,4,5,,
ZAI ,1987,125.6,2.457159624,5,4,5,,
ZAI ,1988,123.4,2.48650282,5,4,5,,
ZAI ,1989,121.3,2.595612627,5,4,5,,
ZAI ,1990,119.2,2.648222222,5,4,5,,
ZAI ,1991,117,2.637367591,5,4,5,,
ZAI ,1992,114.9,2.779632317,7,6,7,,
ZAI ,1993,112.8,2.768155054,8.5,8,8.5,,
ZAI ,1994,111.3,2.784981227,12,12,12,,
ZAI ,1995,108.4,2.810418556,16,16,16,,
ZAI ,1996,106.5,2.830740593,20,20,20,,
ZAI ,1997,108.7,3.131010654,24,24,24,,
ZAI ,1998,102.2,3.05090312,28,28,28,,
ZAI ,1999,100.3,3.079072624,32,32,32,,
ZAI ,2000,98.4,3.053056159,36,36,36,,
ZAI ,2001,96.6,3.154851356,40,40,40,,
ZAI ,2002,94.8,3.217996604,44,44,44,,
ZAI ,2003,92.9,3.284299859,48,48,48,,
ZAI ,2004,91,3.317419825,51,51,51,,
ZAI ,2005,89.2,3.338697605,54,54,54,,
ZAI ,2006,87.4,3.508032129,57,57,57,,
ZAI ,2007,85.5,3.479959308,56,56,56,,
ZAI ,2008,83.7,3.456046224,55,55,55,,
ZAI ,2009,82,3.499359795,54,54,54,,
ZAI ,2010,80.3,3.542806708,53,53,53,,
ZAI ,2011,78.4,3.5569161,51,51,51,,
ZAI ,2012,76.6,3.606117647,49,49,49,,
ZAM ,1965,128,1.141213716,4,4,4,,
ZAM ,1966,126,1.153328758,4,4,4,,
ZAM ,1967,124.1,1.205439534,4,4,4,,
ZAM ,1968,122.2,1.187825157,7,7,4,,
ZAM ,1969,120.2,1.193407466,10,10,4,,
ZAM ,1970,118.3,1.215313464,13,13,4,,
ZAM ,1971,116.2,1.235028429,16,16,4,,
ZAM ,1972,114.2,1.291369755,19,19,4,,
ZAM ,1973,112.1,1.31157513,19,19,4,,
ZAM ,1974,110.1,1.333494881,19,19,4,,
ZAM ,1975,108,1.336385572,19,19,4,,
ZAM ,1976,97.5,1.160161828,19,19,4,,
ZAM ,1977,96.4,1.188582701,19,19,4,,
ZAM ,1978,95.3,1.257387863,19,19,4,,
ZAM ,1979,94.2,1.298731734,15,15,0,,
ZAM ,1980,91.8,1.340781307,15,15,0,,
ZAM ,1981,92.7,1.429783951,15,15,0,,
ZAM ,1982,93.5,1.52765297,15,15,0,,
ZAM ,1983,94.4,1.604352631,12,12,0,,
ZAM ,1984,95.2,1.672315392,9,9,0,,
ZAM ,1985,96.1,1.727664929,6,6,0,,
ZAM ,1986,97,1.840417457,3,3,0,,
ZAM ,1987,97.9,1.914906103,0,0,0,,
ZAM ,1988,98.2,1.9772361,0,0,0,,
ZAM ,1989,98.4,2.106153023,0,0,0,,
ZAM ,1990,98.7,2.192888889,0,0,0,,
ZAM ,1991,99,2.230110435,0,0,0,,
ZAM ,1992,99.2,2.400096759,0,0,0,,
ZAM ,1993,99.5,2.441118744,0,0,0,,
ZAM ,1994,99.8,2.497622028,0,0,0,,
ZAM ,1995,97.1,2.516781133,0,0,0,,
ZAM ,1996,94.5,2.513495546,2,2,0,,
ZAM ,1997,92,2.648718687,2,2,0,,
ZAM ,1998,89.5,2.672936259,2,2,0,,
ZAM ,1999,87.1,2.675879011,2,2,0,,
ZAM ,2000,85.9,2.66645982,2,2,0,,
ZAM ,2001,84.8,2.768703038,2,2,0,,
ZAM ,2002,83.6,2.83803056,2,2,0,,
ZAM ,2003,82.4,2.914780764,2,2,0,,
ZAM ,2004,81.3,2.962827988,2,2,0,,
ZAM ,2005,80.2,3.000748503,2,2,0,,
ZAM ,2006,79.1,3.175502008,2,2,0,,
ZAM ,2007,78,3.173143439,2,2,0,,
ZAM ,2008,76.9,3.174164259,2,2,0,,
ZAM ,2009,75.9,3.237302604,2,2,0,,
ZAM ,2010,74.8,3.300970874,2,2,0,,
ZAM ,2011,72.7,3.29569161,0,0,0,,
ZAM ,2012,70.6,3.322352941,0,0,0,,
ZIM ,1970,74.1,0.761459404,0,0,0,,
ZIM ,1971,72.5,0.770497901,0,0,0,,
ZIM ,1972,70.9,0.802397919,0,0,0,,
ZIM ,1973,69.4,0.812072293,1,1,1,,
ZIM ,1974,67.9,0.823044769,2,2,2,,
ZIM ,1975,66.5,0.822495824,3,3,3,,
ZIM ,1976,65,0.773084246,5,5,5,,
ZIM ,1977,63.5,0.783058998,8,8,8,,
ZIM ,1978,62.1,0.818865435,11,11,11,,
ZIM ,1979,60.7,0.836503998,15,15,15,,
ZIM ,1980,59.3,0.866155531,15,15,15,,
ZIM ,1981,58.7,0.905401235,17,17,17,,
ZIM ,1982,59,0.964463688,19,19,19,,
ZIM ,1983,57.3,0.974241265,21,21,21,,
ZIM ,1984,54.5,0.957766266,23,23,23,,
ZIM ,1985,52.5,0.943375876,25,25,25,,
ZIM ,1986,51,0.966982922,27,27,27,,
ZIM ,1987,49.9,0.97672144,30,30,29,,
ZIM ,1988,49.7,1.001813054,29,29,28,,
ZIM ,1989,50.4,1.078651685,28,28,27,,
ZIM ,1990,51.7,1.148888889,27,27,26,,
ZIM ,1991,53.7,1.209601082,25,25,24,,
ZIM ,1992,55.8,1.350749879,22,22,21,,
ZIM ,1993,57.7,1.415603533,19,19,18,,
ZIM ,1994,58.9,1.474342929,15,15,14,,
ZIM ,1995,59.9,1.55138007,15,15,14,,
ZIM ,1996,59.8,1.589948145,13,13,12,,
ZIM ,1997,59,1.697955658,11,11,10,,
ZIM ,1998,57.5,1.717868339,9,9,8,,
ZIM ,1999,55.8,1.714724397,7,7,6,,
ZIM ,2000,53.9,1.672044679,5,5,4,,
ZIM ,2001,51.6,1.685396929,3,3,2,,
ZIM ,2002,49,1.664516129,0,0,0,,
ZIM ,2003,46.2,1.635077794,0,0,0,,
ZIM ,2004,43.4,1.581632653,0,0,0,,
ZIM ,2005,40.6,1.520958084,0,0,0,,
ZIM ,2006,38.1,1.528514056,0,0,0,,
ZIM ,2007,35.8,1.455137335,0,0,0,,
ZIM ,2008,33.9,1.397441189,0,0,0,,
ZIM ,2009,32.3,1.37900128,0,0,0,,
ZIM ,2010,30.9,1.363636364,0,0,0,,
ZIM ,2011,29.5,1.337868481,0,0,0,,
ZIM ,2012,28.2,1.328470588,0,0,0,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
