SFTGCODE,SFTGNAME,YEAR,CNSIMR,XXXCIMR
LES,Lesotho,1967,129.0,1.2938816449
LES,Lesotho,1968,127.0,1.2689214168
LES,Lesotho,1969,126.0,1.2612612613
LES,Lesotho,1970,125.0,1.2933264356
LES,Lesotho,1971,124.0,1.3324736729
LES,Lesotho,1972,121.0,1.3686234589
LES,Lesotho,1973,119.0,1.392057086
LES,Lesotho,1974,117.0,1.4175804204
LES,Lesotho,1975,115.0,1.4230031554
LES,Lesotho,1976,111.4,1.3368522073
LES,Lesotho,1977,107.4,1.3243326552
LES,Lesotho,1978,103.5,1.3659630607
LES,Lesotho,1979,99.8,1.3759305211
LES,Lesotho,1980,96.2,1.4048922965
LES,Lesotho,1981,92.7,1.4307098765
LES,Lesotho,1982,89.3,1.4596846663
LES,Lesotho,1983,86.1,1.4637422426
LES,Lesotho,1984,83.0,1.4568443235
LES,Lesotho,1985,79.9,1.4365057967
LES,Lesotho,1986,77.2,1.4593419062
LES,Lesotho,1987,74.5,1.4472303207
LES,Lesotho,1988,71.8,1.4407307036
LES,Lesotho,1989,69.3,1.4831460674
LES,Lesotho,1990,67.1,1.4911111111
LES,Lesotho,1991,65.3,1.4650953984
LES,Lesotho,1992,64.1,1.5515239478
LES,Lesotho,1993,64.0,1.5706575074
LES,Lesotho,1994,65.2,1.632290363
LES,Lesotho,1995,67.6,1.7432989691
LES,Lesotho,1996,70.8,1.8643487423
LES,Lesotho,1997,73.4,2.0615514334
LES,Lesotho,1998,74.5,2.207438139
LES,Lesotho,1999,74.4,2.28404729
LES,Lesotho,2000,73.7,2.2860688799
LES,Lesotho,2001,72.4,2.3662201895
LES,Lesotho,2002,70.9,2.4064516129
LES,Lesotho,2003,69.2,2.446251768
LES,Lesotho,2004,67.5,2.458090379
LES,Lesotho,2005,65.5,2.4520958084
LES,Lesotho,2006,63.4,2.5465863454
LES,Lesotho,2007,61.4,2.4996948118
LES,Lesotho,2008,59.5,2.4535699546
LES,Lesotho,2009,57.8,2.4664959454
LES,Lesotho,2010,56.4,2.4898499559
LES,Lesotho,2011,55.0,2.5075170843
LES,Lesotho,2012,53.4,2.5243268777
LES,Lesotho,2013,51.9,2.5462123069
LES,Lesotho,2014,50.5,2.5735406577
LIB,Libya,1955,188.4,1.9040784353
LIB,Libya,1956,183.7,1.8956764008
LIB,Libya,1957,179.0,1.8723849372
LIB,Libya,1958,174.3,1.9394546466
LIB,Libya,1959,169.5,1.8457936292
LIB,Libya,1960,164.7,1.6774127833
LIB,Libya,1961,159.6,1.3519647696
LIB,Libya,1962,154.6,1.334484545
LIB,Libya,1963,149.9,1.373127491
LIB,Libya,1964,144.3,1.3395227927
LIB,Libya,1965,139.1,1.2511132101
LIB,Libya,1966,134.7,1.2768479446
LIB,Libya,1967,130.2,1.3059177533
LIB,Libya,1968,125.7,1.2560323725
LIB,Libya,1969,121.2,1.2131131131
LIB,Libya,1970,116.3,1.2028970512
LIB,Libya,1971,111.3,1.1962174941
LIB,Libya,1972,106.4,1.2029182219
LIB,Libya,1973,100.4,1.1747090133
LIB,Libya,1974,95.9,1.1619313019
LIB,Libya,1975,91.6,1.1333292087
LIB,Libya,1976,86.4,1.036828215
LIB,Libya,1977,81.5,1.0051168239
LIB,Libya,1978,76.9,1.0147757256
LIB,Libya,1979,72.5,1
LIB,Libya,1980,68.4,0.9990507484
LIB,Libya,1981,64.5,0.9956790123
LIB,Libya,1982,60.2,0.9837431582
LIB,Libya,1983,55.9,0.9504378135
LIB,Libya,1984,51.6,0.9059618931
LIB,Libya,1985,48.7,0.875168509
LIB,Libya,1986,46.0,0.8689485628
LIB,Libya,1987,43.4,0.8427599611
LIB,Libya,1988,40.9,0.8212385828
LIB,Libya,1989,38.6,0.8261102194
LIB,Libya,1990,36.4,0.8093333333
LIB,Libya,1991,34.4,0.771043771
LIB,Libya,1992,32.4,0.7837445573
LIB,Libya,1993,30.6,0.7497546614
LIB,Libya,1994,28.8,0.7214017522
LIB,Libya,1995,27.2,0.7005154639
LIB,Libya,1996,25.6,0.6750954827
LIB,Libya,1997,24.2,0.6793142215
LIB,Libya,1998,22.8,0.6753593125
LIB,Libya,1999,21.5,0.6596038692
LIB,Libya,2000,20.3,0.6282966181
LIB,Libya,2001,19.1,0.6239790918
LIB,Libya,2002,18.0,0.6112054329
LIB,Libya,2003,17.4,0.6138613861
LIB,Libya,2004,16.7,0.610058309
LIB,Libya,2005,16.1,0.6040419162
LIB,Libya,2006,15.6,0.6257028112
LIB,Libya,2007,15.1,0.6124109868
LIB,Libya,2008,14.5,0.5996698308
LIB,Libya,2009,14.0,0.5988049509
LIB,Libya,2010,13.6,0.5979699912
LIB,Libya,2011,18.7,0.8537585421
LIB,Libya,2012,12.7,0.5989607936
LIB,Libya,2013,12.3,0.6011277274
LIB,Libya,2014,11.9,0.6051491206
LIT,Lithuania,1992,16.2,0.3923560716
LIT,Lithuania,1993,15.5,0.3797841021
LIT,Lithuania,1994,13.8,0.3444305382
LIT,Lithuania,1995,12.3,0.3175257732
LIT,Lithuania,1996,9.8,0.2591860925
LIT,Lithuania,1997,10.2,0.2855536818
LIT,Lithuania,1998,9.2,0.2720403023
LIT,Lithuania,1999,8.6,0.2634730539
LIT,Lithuania,2000,8.3,0.2587651257
LIT,Lithuania,2001,7.6,0.2482848742
LIT,Lithuania,2002,7.6,0.2594227504
LIT,Lithuania,2003,7.4,0.2609618105
LIT,Lithuania,2004,7.1,0.2598396501
LIT,Lithuania,2005,6.9,0.2578592814
LIT,Lithuania,2006,6.8,0.2722891566
LIT,Lithuania,2007,6.7,0.2718209563
LIT,Lithuania,2008,6.6,0.2711514651
LIT,Lithuania,2009,6.5,0.2761416987
LIT,Lithuania,2010,6.4,0.2811120918
LIT,Lithuania,2011,6.3,0.2856492027
LIT,Lithuania,2012,6.2,0.2919225319
LIT,Lithuania,2013,6.1,0.2986025987
LIT,Lithuania,2014,6.0,0.3058883508
LUX,Luxembourg,1955,,
LUX,Luxembourg,1956,,
LUX,Luxembourg,1957,,
LUX,Luxembourg,1958,,
LUX,Luxembourg,1959,,
LUX,Luxembourg,1960,,
LUX,Luxembourg,1961,,
LUX,Luxembourg,1962,,
LUX,Luxembourg,1963,,
LUX,Luxembourg,1964,,
LUX,Luxembourg,1965,,
LUX,Luxembourg,1966,,
LUX,Luxembourg,1967,,
LUX,Luxembourg,1968,,
LUX,Luxembourg,1969,,
LUX,Luxembourg,1970,,
LUX,Luxembourg,1971,,
LUX,Luxembourg,1972,,
LUX,Luxembourg,1973,,
LUX,Luxembourg,1974,,
LUX,Luxembourg,1975,,
LUX,Luxembourg,1976,,
LUX,Luxembourg,1977,,
LUX,Luxembourg,1978,,
LUX,Luxembourg,1979,,
LUX,Luxembourg,1980,,
LUX,Luxembourg,1981,,
LUX,Luxembourg,1982,,
LUX,Luxembourg,1983,,
LUX,Luxembourg,1984,,
LUX,Luxembourg,1985,,
LUX,Luxembourg,1986,,
LUX,Luxembourg,1987,,
LUX,Luxembourg,1988,,
LUX,Luxembourg,1989,,
LUX,Luxembourg,1990,,
LUX,Luxembourg,1991,9.1,0.2051627385
LUX,Luxembourg,1992,8.6,0.2087566522
LUX,Luxembourg,1993,6.1,0.1489205103
LUX,Luxembourg,1994,5.3,0.133416771
LUX,Luxembourg,1995,5.5,0.1412371134
LUX,Luxembourg,1996,5.0,0.1319636507
LUX,Luxembourg,1997,4.1,0.1149522203
LUX,Luxembourg,1998,4.9,0.1457993777
LUX,Luxembourg,1999,4.7,0.144019653
LUX,Luxembourg,2000,5.2,0.1604095563
LUX,Luxembourg,2001,5.1,0.1662855276
LUX,Luxembourg,2002,5.0,0.1704584041
LUX,Luxembourg,2003,5.0,0.1750353607
LUX,Luxembourg,2004,4.9,0.1778425656
LUX,Luxembourg,2005,4.8,0.1800149701
LUX,Luxembourg,2006,4.7,0.1903614458
LUX,Luxembourg,2007,4.7,0.1904374364
LUX,Luxembourg,2008,4.6,0.1906727198
LUX,Luxembourg,2009,4.6,0.1946222791
LUX,Luxembourg,2010,4.5,0.1981465137
LUX,Luxembourg,2011,4.4,0.2022779043
LUX,Luxembourg,2012,4.4,0.2073689183
LUX,Luxembourg,2013,4.3,0.212306938
LUX,Luxembourg,2014,4.3,0.2182003569
MAA,Mauritania,1961,141.0,1.1936822493
MAA,Mauritania,1962,139.6,1.2051459161
MAA,Mauritania,1963,138.2,1.2662971277
MAA,Mauritania,1964,136.8,1.2704484263
MAA,Mauritania,1965,135.5,1.2185490037
MAA,Mauritania,1966,133.9,1.2700203878
MAA,Mauritania,1967,132.4,1.3279839519
MAA,Mauritania,1968,130.9,1.3075885497
MAA,Mauritania,1969,129.3,1.2945945946
MAA,Mauritania,1970,127.8,1.3221934816
MAA,Mauritania,1971,126.1,1.3551472168
MAA,Mauritania,1972,124.4,1.4074199751
MAA,Mauritania,1973,122.7,1.4358074516
MAA,Mauritania,1974,121.1,1.4666505119
MAA,Mauritania,1975,119.4,1.4769535359
MAA,Mauritania,1976,117.6,1.4103886756
MAA,Mauritania,1977,115.8,1.4275322113
MAA,Mauritania,1978,114.0,1.5039577836
MAA,Mauritania,1979,112.3,1.5475599669
MAA,Mauritania,1980,110.5,1.6143117926
MAA,Mauritania,1981,108.8,1.6796296296
MAA,Mauritania,1982,107.2,1.7510007352
MAA,Mauritania,1983,105.5,1.7941001445
MAA,Mauritania,1984,103.5,1.8178944596
MAA,Mauritania,1985,101.6,1.8252898355
MAA,Mauritania,1986,99.6,1.8838880484
MAA,Mauritania,1987,97.7,1.8993197279
MAA,Mauritania,1988,95.9,1.9243199839
MAA,Mauritania,1989,94.3,2.0181915463
MAA,Mauritania,1990,92.8,2.0617777778
MAA,Mauritania,1991,91.3,2.0489337823
MAA,Mauritania,1992,89.8,2.1724721819
MAA,Mauritania,1993,88.4,2.16781158
MAA,Mauritania,1994,86.9,2.1762202753
MAA,Mauritania,1995,85.6,2.2048969072
MAA,Mauritania,1996,84.2,2.2170420124
MAA,Mauritania,1997,82.8,2.3279932546
MAA,Mauritania,1998,81.5,2.4151726182
MAA,Mauritania,1999,79.6,2.4455703977
MAA,Mauritania,2000,77.8,2.414520633
MAA,Mauritania,2001,76.1,2.4870957204
MAA,Mauritania,2002,74.5,2.5283531409
MAA,Mauritania,2003,72.8,2.5756718529
MAA,Mauritania,2004,71.2,2.5962099125
MAA,Mauritania,2005,69.7,2.6077844311
MAA,Mauritania,2006,68.1,2.7333333333
MAA,Mauritania,2007,66.5,2.7051881994
MAA,Mauritania,2008,64.9,2.6797358646
MAA,Mauritania,2009,63.4,2.7067861716
MAA,Mauritania,2010,61.9,2.733451015
MAA,Mauritania,2011,60.4,2.75261959
MAA,Mauritania,2012,58.9,2.7836561171
MAA,Mauritania,2013,57.5,2.8183378279
MAA,Mauritania,2014,56.1,2.8580168239
MAC,Macedonia,1992,,
MAC,Macedonia,1993,28.2,0.6911187439
MAC,Macedonia,1994,25.5,0.6375469337
MAC,Macedonia,1995,22.9,0.5896907216
MAC,Macedonia,1996,16.2,0.4269722112
MAC,Macedonia,1997,15.9,0.4463181563
MAC,Macedonia,1998,17.8,0.5263001926
MAC,Macedonia,1999,15.8,0.4845693229
MAC,Macedonia,2000,13.6,0.4207260316
MAC,Macedonia,2001,11.4,0.3714472395
MAC,Macedonia,2002,11.0,0.3748726655
MAC,Macedonia,2003,10.7,0.3787128713
MAC,Macedonia,2004,10.4,0.3786443149
MAC,Macedonia,2005,10.1,0.3776197605
MAC,Macedonia,2006,9.8,0.3939759036
MAC,Macedonia,2007,9.5,0.387792472
MAC,Macedonia,2008,9.3,0.3825835741
MAC,Macedonia,2009,9.0,0.3845497226
MAC,Macedonia,2010,8.8,0.3865842895
MAC,Macedonia,2011,8.5,0.3890660592
MAC,Macedonia,2012,8.3,0.393008975
MAC,Macedonia,2013,8.1,0.397646482
MAC,Macedonia,2014,7.9,0.4027529952
MAG,Madagascar,1960,154.6,1.5742296919
MAG,Madagascar,1961,153.2,1.2972560976
MAG,Madagascar,1962,151.8,1.3107408047
MAG,Madagascar,1963,150.4,1.3783499015
MAG,Madagascar,1964,149.1,1.3839012162
MAG,Madagascar,1965,147.7,1.3284756893
MAG,Madagascar,1966,146.0,1.3842871367
MAG,Madagascar,1967,144.3,1.4471414243
MAG,Madagascar,1968,142.6,1.4245890993
MAG,Madagascar,1969,140.9,1.4101101101
MAG,Madagascar,1970,139.2,1.4398344542
MAG,Madagascar,1971,137.4,1.476144423
MAG,Madagascar,1972,135.6,1.5334238208
MAG,Madagascar,1973,133.1,1.5567643446
MAG,Madagascar,1974,130.6,1.5821166778
MAG,Madagascar,1975,127.6,1.579409763
MAG,Madagascar,1976,125.1,1.5005998081
MAG,Madagascar,1977,122.6,1.5114974416
MAG,Madagascar,1978,120.1,1.5849604222
MAG,Madagascar,1979,117.7,1.6229666391
MAG,Madagascar,1980,115.4,1.6847024461
MAG,Madagascar,1981,113.4,1.750462963
MAG,Madagascar,1982,111.5,1.8222367454
MAG,Madagascar,1983,109.7,1.8644903511
MAG,Madagascar,1984,107.8,1.893581526
MAG,Madagascar,1985,106.0,1.905814685
MAG,Madagascar,1986,104.3,1.9714447806
MAG,Madagascar,1987,102.5,1.9924198251
MAG,Madagascar,1988,101.8,2.0427582054
MAG,Madagascar,1989,101.0,2.1624398074
MAG,Madagascar,1990,100.4,2.23
MAG,Madagascar,1991,99.7,2.2381593715
MAG,Madagascar,1992,99.1,2.3969521045
MAG,Madagascar,1993,94.2,2.3120706575
MAG,Madagascar,1994,89.6,2.2433041302
MAG,Madagascar,1995,85.2,2.1963917526
MAG,Madagascar,1996,81.0,2.1343342552
MAG,Madagascar,1997,77.0,2.1652613828
MAG,Madagascar,1998,73.3,2.1706919544
MAG,Madagascar,1999,69.6,2.1381851681
MAG,Madagascar,2000,66.6,2.0670183059
MAG,Madagascar,2001,63.7,2.0823260372
MAG,Madagascar,2002,61.0,2.0709677419
MAG,Madagascar,2003,58.4,2.0636492221
MAG,Madagascar,2004,55.9,2.0353498542
MAG,Madagascar,2005,54.8,2.0520209581
MAG,Madagascar,2006,53.8,2.162248996
MAG,Madagascar,2007,52.9,2.1509664293
MAG,Madagascar,2008,51.9,2.1423854726
MAG,Madagascar,2009,51.0,2.1758429364
MAG,Madagascar,2010,50.1,2.2096204766
MAG,Madagascar,2011,48.7,2.2195899772
MAG,Madagascar,2012,47.4,2.2394898441
MAG,Madagascar,2013,46.1,2.2618288796
MAG,Madagascar,2014,44.9,2.2880448636
MAL,Malaysia,1958,80.1,0.8915971063
MAL,Malaysia,1959,78.2,0.8516199292
MAL,Malaysia,1960,76.3,0.7770817418
MAL,Malaysia,1961,74.5,0.6308434959
MAL,Malaysia,1962,72.7,0.6275254706
MAL,Malaysia,1963,70.9,0.6493197123
MAL,Malaysia,1964,69.1,0.6411660941
MAL,Malaysia,1965,67.3,0.6049565961
MAL,Malaysia,1966,65.5,0.6208335309
MAL,Malaysia,1967,63.7,0.6388164493
MAL,Malaysia,1968,61.9,0.6185742119
MAL,Malaysia,1969,60.1,0.6018018018
MAL,Malaysia,1970,58.3,0.603621314
MAL,Malaysia,1971,56.6,0.6082097571
MAL,Malaysia,1972,54.9,0.6206311503
MAL,Malaysia,1973,53.1,0.6215125461
MAL,Malaysia,1974,51.4,0.6226449385
MAL,Malaysia,1975,49.7,0.6143661449
MAL,Malaysia,1976,48.0,0.5753358925
MAL,Malaysia,1977,46.3,0.5704950373
MAL,Malaysia,1978,44.6,0.587994723
MAL,Malaysia,1979,42.9,0.5909842845
MAL,Malaysia,1980,42.1,0.6146768894
MAL,Malaysia,1981,40.2,0.6206790123
MAL,Malaysia,1982,39.0,0.6363859162
MAL,Malaysia,1983,37.7,0.6413329933
MAL,Malaysia,1984,36.5,0.6414961805
MAL,Malaysia,1985,35.4,0.6357508762
MAL,Malaysia,1986,34.2,0.6471255673
MAL,Malaysia,1987,33.1,0.643537415
MAL,Malaysia,1988,32.0,0.6429790224
MAL,Malaysia,1989,31.0,0.6632423756
MAL,Malaysia,1990,30.0,0.6664444444
MAL,Malaysia,1991,29.0,0.6511784512
MAL,Malaysia,1992,28.0,0.6782776971
MAL,Malaysia,1993,27.1,0.6656035329
MAL,Malaysia,1994,26.2,0.6568210263
MAL,Malaysia,1995,25.4,0.6541237113
MAL,Malaysia,1996,24.5,0.6463848281
MAL,Malaysia,1997,23.7,0.6669477234
MAL,Malaysia,1998,23.0,0.6801007557
MAL,Malaysia,1999,22.2,0.6817134961
MAL,Malaysia,2000,21.5,0.6658392802
MAL,Malaysia,2001,20.8,0.678536426
MAL,Malaysia,2002,20.1,0.6825127334
MAL,Malaysia,2003,19.5,0.6877652051
MAL,Malaysia,2004,18.8,0.6854956268
MAL,Malaysia,2005,18.2,0.6811377246
MAL,Malaysia,2006,17.6,0.7080321285
MAL,Malaysia,2007,17.1,0.6946083418
MAL,Malaysia,2008,16.5,0.6822121337
MAL,Malaysia,2009,16.0,0.6828851899
MAL,Malaysia,2010,15.5,0.6840247132
MAL,Malaysia,2011,15.0,0.6842824601
MAL,Malaysia,2012,14.6,0.6882380727
MAL,Malaysia,2013,14.1,0.6923265506
MAL,Malaysia,2014,13.7,0.6979352536
MAS,Mauritius,1968,70.0,0.6994055053
MAS,Mauritius,1969,69.1,0.6916916917
MAS,Mauritius,1970,58.5,0.6052767719
MAS,Mauritius,1971,51.9,0.5577047066
MAS,Mauritius,1972,64.1,0.7250311051
MAS,Mauritius,1973,62.5,0.7311224191
MAS,Mauritius,1974,45.3,0.5488580602
MAS,Mauritius,1975,48.7,0.6026109014
MAS,Mauritius,1976,40.4,0.4846449136
MAS,Mauritius,1977,45.0,0.5548363233
MAS,Mauritius,1978,33.9,0.4472295515
MAS,Mauritius,1979,32.9,0.4535428729
MAS,Mauritius,1980,32.3,0.4717050018
MAS,Mauritius,1981,33.6,0.5185185185
MAS,Mauritius,1982,29.4,0.4803529123
MAS,Mauritius,1983,26.3,0.4469948142
MAS,Mauritius,1984,24.6,0.4321713934
MAS,Mauritius,1985,24.8,0.4455828166
MAS,Mauritius,1986,27.4,0.5189107413
MAS,Mauritius,1987,25.7,0.4997084548
MAS,Mauritius,1988,23.1,0.4643179765
MAS,Mauritius,1989,23.4,0.5001605136
MAS,Mauritius,1990,20.9,0.464
MAS,Mauritius,1991,18.5,0.4145903479
MAS,Mauritius,1992,18.9,0.4569424286
MAS,Mauritius,1993,19.3,0.474484789
MAS,Mauritius,1994,18.0,0.4495619524
MAS,Mauritius,1995,19.1,0.4920103093
MAS,Mauritius,1996,22.3,0.5876465165
MAS,Mauritius,1997,20.2,0.5663293985
MAS,Mauritius,1998,19.2,0.570158542
MAS,Mauritius,1999,20.0,0.6129279902
MAS,Mauritius,2000,16.4,0.5100837729
MAS,Mauritius,2001,15.9,0.517804639
MAS,Mauritius,2002,15.3,0.5191850594
MAS,Mauritius,2003,14.7,0.5212164074
MAS,Mauritius,2004,14.2,0.5182215743
MAS,Mauritius,2005,13.7,0.5130988024
MAS,Mauritius,2006,13.3,0.5345381526
MAS,Mauritius,2007,12.9,0.5261444557
MAS,Mauritius,2008,12.6,0.5183656624
MAS,Mauritius,2009,12.2,0.5206999573
MAS,Mauritius,2010,11.9,0.5229479259
MAS,Mauritius,2011,11.5,0.5248291572
MAS,Mauritius,2012,11.2,0.5290505432
MAS,Mauritius,2013,10.9,0.5339544006
MAS,Mauritius,2014,10.6,0.5398929391
MAW,Malawi,1965,188.6,1.6961273782
MAW,Malawi,1966,186.9,1.7720354654
MAW,Malawi,1967,185.2,1.8574724173
MAW,Malawi,1968,183.5,1.8334415747
MAW,Malawi,1969,181.8,1.8199199199
MAW,Malawi,1970,180.1,1.8636316606
MAW,Malawi,1971,178.3,1.9162905652
MAW,Malawi,1972,176.5,1.9967198281
MAW,Malawi,1973,174.7,2.0439843247
MAW,Malawi,1974,172.9,2.095111165
MAW,Malawi,1975,171.1,2.1171812164
MAW,Malawi,1976,169.2,2.0302303263
MAW,Malawi,1977,167.3,2.0632513409
MAW,Malawi,1978,165.6,2.184828496
MAW,Malawi,1979,163.9,2.2593052109
MAW,Malawi,1980,162.2,2.3686016794
MAW,Malawi,1981,160.5,2.4770061728
MAW,Malawi,1982,158.8,2.5952128094
MAW,Malawi,1983,154.0,2.6180396157
MAW,Malawi,1984,149.3,2.6209500395
MAW,Malawi,1985,144.7,2.5999820257
MAW,Malawi,1986,140.2,2.6507186082
MAW,Malawi,1987,135.8,2.6400388727
MAW,Malawi,1988,132.4,2.6578339857
MAW,Malawi,1989,129.1,2.7621187801
MAW,Malawi,1990,125.8,2.7953333333
MAW,Malawi,1991,122.7,2.7551066218
MAW,Malawi,1992,119.8,2.8969521045
MAW,Malawi,1993,116.9,2.866781158
MAW,Malawi,1994,114.0,2.8535669587
MAW,Malawi,1995,111.2,2.8662371134
MAW,Malawi,1996,105.7,2.7830896879
MAW,Malawi,1997,100.3,2.8189994379
MAW,Malawi,1998,95.2,2.82086235
MAW,Malawi,1999,90.3,2.7723015507
MAW,Malawi,2000,86.7,2.690660875
MAW,Malawi,2001,83.3,2.721986279
MAW,Malawi,2002,79.8,2.7103565365
MAW,Malawi,2003,76.5,2.7043847242
MAW,Malawi,2004,73.3,2.6709183673
MAW,Malawi,2005,70.2,2.6283682635
MAW,Malawi,2006,67.1,2.6927710843
MAW,Malawi,2007,64.0,2.6046795524
MAW,Malawi,2008,61.1,2.522080066
MAW,Malawi,2009,58.3,2.4899701238
MAW,Malawi,2010,55.7,2.4576345984
MAW,Malawi,2011,53.7,2.4451025057
MAW,Malawi,2012,51.7,2.4426074634
MAW,Malawi,2013,49.8,2.4432458936
MAW,Malawi,2014,48.0,2.4476166199
MEX,Mexico,1955,98.7,0.9973214737
MEX,Mexico,1956,96.9,1
MEX,Mexico,1957,95.2,0.9953974895
MEX,Mexico,1958,93.4,1.0395102949
MEX,Mexico,1959,91.7,0.9980942009
MEX,Mexico,1960,89.9,0.9156098803
MEX,Mexico,1961,88.1,0.7464430894
MEX,Mexico,1962,86.4,0.7458124676
MEX,Mexico,1963,84.6,0.7753905355
MEX,Mexico,1964,82.9,0.7693807446
MEX,Mexico,1965,81.1,0.7297260828
MEX,Mexico,1966,79.4,0.7525484804
MEX,Mexico,1967,77.6,0.7784353059
MEX,Mexico,1968,75.9,0.7578558226
MEX,Mexico,1969,74.1,0.7417417417
MEX,Mexico,1970,72.3,0.7484738748
MEX,Mexico,1971,70.6,0.7585428756
MEX,Mexico,1972,68.8,0.7785318403
MEX,Mexico,1973,67.1,0.78469907
MEX,Mexico,1974,65.3,0.791421821
MEX,Mexico,1975,63.6,0.7866113964
MEX,Mexico,1976,61.8,0.7414827255
MEX,Mexico,1977,60.1,0.7405215461
MEX,Mexico,1978,58.3,0.7691292876
MEX,Mexico,1979,56.6,0.7795698925
MEX,Mexico,1980,54.8,0.8001460387
MEX,Mexico,1981,52.7,0.8132716049
MEX,Mexico,1982,50.7,0.8282003104
MEX,Mexico,1983,48.8,0.8288701862
MEX,Mexico,1984,46.9,0.8234261129
MEX,Mexico,1985,45.1,0.8106407837
MEX,Mexico,1986,43.6,0.8245083207
MEX,Mexico,1987,42.2,0.8192419825
MEX,Mexico,1988,40.8,0.8182274415
MEX,Mexico,1989,39.4,0.8432316747
MEX,Mexico,1990,38.1,0.8464444444
MEX,Mexico,1991,36.6,0.8210998878
MEX,Mexico,1992,35.1,0.8497822932
MEX,Mexico,1993,33.7,0.8275269872
MEX,Mexico,1994,32.4,0.8107634543
MEX,Mexico,1995,31.1,0.8015463918
MEX,Mexico,1996,29.6,0.7786118794
MEX,Mexico,1997,28.1,0.7894884767
MEX,Mexico,1998,26.7,0.7909319899
MEX,Mexico,1999,25.4,0.7787501919
MEX,Mexico,2000,24.1,0.747750543
MEX,Mexico,2001,22.8,0.7461613852
MEX,Mexico,2002,21.7,0.7351443124
MEX,Mexico,2003,20.5,0.7259547383
MEX,Mexico,2004,19.5,0.7091836735
MEX,Mexico,2005,18.4,0.6901197605
MEX,Mexico,2006,17.5,0.7020080321
MEX,Mexico,2007,16.6,0.6742624619
MEX,Mexico,2008,15.7,0.647957078
MEX,Mexico,2009,14.9,0.6350832266
MEX,Mexico,2010,14.1,0.6222418358
MEX,Mexico,2011,13.7,0.6241457859
MEX,Mexico,2012,13.3,0.6291922532
MEX,Mexico,2013,12.9,0.6344692327
MEX,Mexico,2014,12.6,0.6413459087
MLD,Moldova,1992,29.7,0.7186744074
MLD,Moldova,1993,33.4,0.8184494603
MLD,Moldova,1994,34.0,0.8498122653
MLD,Moldova,1995,30.4,0.7840206186
MLD,Moldova,1996,28.3,0.7446332148
MLD,Moldova,1997,27.7,0.7793704328
MLD,Moldova,1998,22.8,0.6756556527
MLD,Moldova,1999,23.1,0.709964686
MLD,Moldova,2000,22.5,0.6977970835
MLD,Moldova,2001,20.3,0.6625285854
MLD,Moldova,2002,18.2,0.6193548387
MLD,Moldova,2003,18.0,0.637553041
MLD,Moldova,2004,15.5,0.5630466472
MLD,Moldova,2005,15.4,0.5744760479
MLD,Moldova,2006,14.6,0.5875502008
MLD,Moldova,2007,14.1,0.5737538149
MLD,Moldova,2008,15.3,0.6314486174
MLD,Moldova,2009,15.4,0.6568501921
MLD,Moldova,2010,14.4,0.6354810238
MLD,Moldova,2011,14.0,0.6387243736
MLD,Moldova,2012,13.7,0.6447803496
MLD,Moldova,2013,13.3,0.6511399853
MLD,Moldova,2014,12.9,0.6591893959
MLI,Mali,1961,204.8,1.7346714092
MLI,Mali,1962,202.6,1.7494387843
MLI,Mali,1963,200.4,1.8360896056
MLI,Mali,1964,198.2,1.8400334231
MLI,Mali,1965,196.0,1.7628750056
MLI,Mali,1966,193.8,1.8373713906
MLI,Mali,1967,191.5,1.9211634905
MLI,Mali,1968,189.3,1.8916920617
MLI,Mali,1969,187.1,1.872972973
MLI,Mali,1970,184.9,1.9130884635
MLI,Mali,1971,182.7,1.9630346013
MLI,Mali,1972,180.5,2.0412849225
MLI,Mali,1973,178.3,2.0851611394
MLI,Mali,1974,176.0,2.1329133095
MLI,Mali,1975,173.8,2.1508383345
MLI,Mali,1976,171.6,2.0586612284
MLI,Mali,1977,169.4,2.0890204056
MLI,Mali,1978,168.1,2.2179419525
MLI,Mali,1979,166.8,2.2996967191
MLI,Mali,1980,165.5,2.4173786053
MLI,Mali,1981,164.3,2.5347222222
MLI,Mali,1982,163.0,2.6626909566
MLI,Mali,1983,161.6,2.7477684264
MLI,Mali,1984,160.3,2.8142944947
MLI,Mali,1985,158.9,2.8564752404
MLI,Mali,1986,157.6,2.9801437216
MLI,Mali,1987,156.3,3.0373177843
MLI,Mali,1988,155.0,3.1107096256
MLI,Mali,1989,153.7,3.2886035313
MLI,Mali,1990,152.4,3.386
MLI,Mali,1991,151.1,3.3914702581
MLI,Mali,1992,149.8,3.6231253024
MLI,Mali,1993,148.5,3.6427870461
MLI,Mali,1994,147.2,3.6846057572
MLI,Mali,1995,145.9,3.7610824742
MLI,Mali,1996,144.7,3.8106150402
MLI,Mali,1997,142.4,4.0014052839
MLI,Mali,1998,140.1,4.1520225219
MLI,Mali,1999,137.9,4.2336864732
MLI,Mali,2000,135.7,4.209742476
MLI,Mali,2001,133.5,4.3616465207
MLI,Mali,2002,131.2,4.4546689304
MLI,Mali,2003,128.9,4.5579915134
MLI,Mali,2004,126.7,4.6155247813
MLI,Mali,2005,124.4,4.6571856287
MLI,Mali,2006,122.1,4.9040160643
MLI,Mali,2007,119.8,4.876093591
MLI,Mali,2008,117.6,4.8526619893
MLI,Mali,2009,115.4,4.9240290226
MLI,Mali,2010,113.2,4.9955869373
MLI,Mali,2011,110.9,5.0533029613
MLI,Mali,2012,108.7,5.134152102
MLI,Mali,2013,106.5,5.2213777887
