"sftgcode","year","elf.ethnic","elf.language","elf.religion"
"MOR",1993,0.48,0.47,0
"MOR",1994,0.48,0.47,0
"MOR",1995,0.48,0.47,0
"MOR",1996,0.48,0.47,0
"MOR",1997,0.48,0.47,0
"MOR",1998,0.48,0.47,0
"MOR",1999,0.48,0.47,0
"MOR",2000,0.48,0.47,0
"MOR",2001,0.48,0.47,0
"MOR",2002,0.48,0.47,0
"MOR",2003,0.48,0.47,0
"MOR",2004,0.48,0.47,0
"MOR",2005,0.48,0.47,0
"MOR",2006,0.48,0.47,0
"MOR",2007,0.48,0.47,0
"MOR",2008,0.48,0.47,0
"MOR",2009,0.48,0.47,0
"MOR",2010,0.48,0.47,0
"MOR",2011,0.48,0.47,0
"MOR",2012,0.48,0.47,0
"MOR",2013,0.48,0.47,0
"MYA",1948,0.51,0.51,0.2
"MYA",1949,0.51,0.51,0.2
"MYA",1950,0.51,0.51,0.2
"MYA",1951,0.51,0.51,0.2
"MYA",1952,0.51,0.51,0.2
"MYA",1953,0.51,0.51,0.2
"MYA",1954,0.51,0.51,0.2
"MYA",1955,0.51,0.51,0.2
"MYA",1956,0.51,0.51,0.2
"MYA",1957,0.51,0.51,0.2
"MYA",1958,0.51,0.51,0.2
"MYA",1959,0.51,0.51,0.2
"MYA",1960,0.51,0.51,0.2
"MYA",1961,0.51,0.51,0.2
"MYA",1962,0.51,0.51,0.2
"MYA",1963,0.51,0.51,0.2
"MYA",1964,0.51,0.51,0.2
"MYA",1965,0.51,0.51,0.2
"MYA",1966,0.51,0.51,0.2
"MYA",1967,0.51,0.51,0.2
"MYA",1968,0.51,0.51,0.2
"MYA",1969,0.51,0.51,0.2
"MYA",1970,0.51,0.51,0.2
"MYA",1971,0.51,0.51,0.2
"MYA",1972,0.51,0.51,0.2
"MYA",1973,0.51,0.51,0.2
"MYA",1974,0.51,0.51,0.2
"MYA",1975,0.51,0.51,0.2
"MYA",1976,0.51,0.51,0.2
"MYA",1977,0.51,0.51,0.2
"MYA",1978,0.51,0.51,0.2
"MYA",1979,0.51,0.51,0.2
"MYA",1980,0.51,0.51,0.2
"MYA",1981,0.51,0.51,0.2
"MYA",1982,0.51,0.51,0.2
"MYA",1983,0.51,0.51,0.2
"MYA",1984,0.51,0.51,0.2
"MYA",1985,0.51,0.51,0.2
"MYA",1986,0.51,0.51,0.2
"MYA",1987,0.51,0.51,0.2
"MYA",1988,0.51,0.51,0.2
"MYA",1989,0.51,0.51,0.2
"MYA",1990,0.51,0.51,0.2
"MYA",1991,0.51,0.51,0.2
"MYA",1992,0.51,0.51,0.2
"MYA",1993,0.51,0.51,0.2
"MYA",1994,0.51,0.51,0.2
"MYA",1995,0.51,0.51,0.2
"MYA",1996,0.51,0.51,0.2
"MYA",1997,0.51,0.51,0.2
"MYA",1998,0.51,0.51,0.2
"MYA",1999,0.51,0.51,0.2
"MYA",2000,0.51,0.51,0.2
"MYA",2001,0.51,0.51,0.2
"MYA",2002,0.51,0.51,0.2
"MYA",2003,0.51,0.51,0.2
"MYA",2004,0.51,0.51,0.2
"MYA",2005,0.51,0.51,0.2
"MYA",2006,0.51,0.51,0.2
"MYA",2007,0.51,0.51,0.2
"MYA",2008,0.51,0.51,0.2
"MYA",2009,0.51,0.51,0.2
"MYA",2010,0.51,0.51,0.2
"MYA",2011,0.51,0.51,0.2
"MYA",2012,0.51,0.51,0.2
"MYA",2013,0.51,0.51,0.2
"MZM",1975,0.69,0.81,0.68
"MZM",1976,0.69,0.81,0.68
"MZM",1977,0.69,0.81,0.68
"MZM",1978,0.69,0.81,0.68
"MZM",1979,0.69,0.81,0.68
"MZM",1980,0.69,0.81,0.68
"MZM",1981,0.69,0.81,0.68
"MZM",1982,0.69,0.81,0.68
"MZM",1983,0.69,0.81,0.68
"MZM",1984,0.69,0.81,0.68
"MZM",1985,0.69,0.81,0.68
"MZM",1986,0.69,0.81,0.68
"MZM",1987,0.69,0.81,0.68
"MZM",1988,0.69,0.81,0.68
"MZM",1989,0.69,0.81,0.68
"MZM",1990,0.69,0.81,0.68
"MZM",1991,0.69,0.81,0.68
"MZM",1992,0.69,0.81,0.68
"MZM",1993,0.69,0.81,0.68
"MZM",1994,0.69,0.81,0.68
"MZM",1995,0.69,0.81,0.68
"MZM",1996,0.69,0.81,0.68
"MZM",1997,0.69,0.81,0.68
"MZM",1998,0.69,0.81,0.68
"MZM",1999,0.69,0.81,0.68
"MZM",2000,0.69,0.81,0.68
"MZM",2001,0.69,0.81,0.68
"MZM",2002,0.69,0.81,0.68
"MZM",2003,0.69,0.81,0.68
"MZM",2004,0.69,0.81,0.68
"MZM",2005,0.69,0.81,0.68
"MZM",2006,0.69,0.81,0.68
"MZM",2007,0.69,0.81,0.68
"MZM",2008,0.69,0.81,0.68
"MZM",2009,0.69,0.81,0.68
"MZM",2010,0.69,0.81,0.68
"MZM",2011,0.69,0.81,0.68
"MZM",2012,0.69,0.81,0.68
"MZM",2013,0.69,0.81,0.68
"NAM",1990,0.63,0.7,0.66
"NAM",1991,0.63,0.7,0.66
"NAM",1992,0.63,0.7,0.66
"NAM",1993,0.63,0.7,0.66
"NAM",1994,0.63,0.7,0.66
"NAM",1995,0.63,0.7,0.66
"NAM",1996,0.63,0.7,0.66
"NAM",1997,0.63,0.7,0.66
"NAM",1998,0.63,0.7,0.66
"NAM",1999,0.63,0.7,0.66
"NAM",2000,0.63,0.7,0.66
"NAM",2001,0.63,0.7,0.66
"NAM",2002,0.63,0.7,0.66
"NAM",2003,0.63,0.7,0.66
"NAM",2004,0.63,0.7,0.66
"NAM",2005,0.63,0.7,0.66
"NAM",2006,0.63,0.7,0.66
"NAM",2007,0.63,0.7,0.66
"NAM",2008,0.63,0.7,0.66
"NAM",2009,0.63,0.7,0.66
"NAM",2010,0.63,0.7,0.66
"NAM",2011,0.63,0.7,0.66
"NAM",2012,0.63,0.7,0.66
"NAM",2013,0.63,0.7,0.66
"NEP",1945,0.66,0.72,0.14
"NEP",1946,0.66,0.72,0.14
"NEP",1947,0.66,0.72,0.14
"NEP",1948,0.66,0.72,0.14
"NEP",1949,0.66,0.72,0.14
"NEP",1950,0.66,0.72,0.14
"NEP",1951,0.66,0.72,0.14
"NEP",1952,0.66,0.72,0.14
"NEP",1953,0.66,0.72,0.14
"NEP",1954,0.66,0.72,0.14
"NEP",1955,0.66,0.72,0.14
"NEP",1956,0.66,0.72,0.14
"NEP",1957,0.66,0.72,0.14
"NEP",1958,0.66,0.72,0.14
"NEP",1959,0.66,0.72,0.14
"NEP",1960,0.66,0.72,0.14
"NEP",1961,0.66,0.72,0.14
"NEP",1962,0.66,0.72,0.14
"NEP",1963,0.66,0.72,0.14
"NEP",1964,0.66,0.72,0.14
"NEP",1965,0.66,0.72,0.14
"NEP",1966,0.66,0.72,0.14
"NEP",1967,0.66,0.72,0.14
"NEP",1968,0.66,0.72,0.14
"NEP",1969,0.66,0.72,0.14
"NEP",1970,0.66,0.72,0.14
"NEP",1971,0.66,0.72,0.14
"NEP",1972,0.66,0.72,0.14
"NEP",1973,0.66,0.72,0.14
"NEP",1974,0.66,0.72,0.14
"NEP",1975,0.66,0.72,0.14
"NEP",1976,0.66,0.72,0.14
"NEP",1977,0.66,0.72,0.14
"NEP",1978,0.66,0.72,0.14
"NEP",1979,0.66,0.72,0.14
"NEP",1980,0.66,0.72,0.14
"NEP",1981,0.66,0.72,0.14
"NEP",1982,0.66,0.72,0.14
"NEP",1983,0.66,0.72,0.14
"NEP",1984,0.66,0.72,0.14
"NEP",1985,0.66,0.72,0.14
"NEP",1986,0.66,0.72,0.14
"NEP",1987,0.66,0.72,0.14
"NEP",1988,0.66,0.72,0.14
"NEP",1989,0.66,0.72,0.14
"NEP",1990,0.66,0.72,0.14
"NEP",1991,0.66,0.72,0.14
"NEP",1992,0.66,0.72,0.14
"NEP",1993,0.66,0.72,0.14
"NEP",1994,0.66,0.72,0.14
"NEP",1995,0.66,0.72,0.14
"NEP",1996,0.66,0.72,0.14
"NEP",1997,0.66,0.72,0.14
"NEP",1998,0.66,0.72,0.14
"NEP",1999,0.66,0.72,0.14
"NEP",2000,0.66,0.72,0.14
"NEP",2001,0.66,0.72,0.14
"NEP",2002,0.66,0.72,0.14
"NEP",2003,0.66,0.72,0.14
"NEP",2004,0.66,0.72,0.14
"NEP",2005,0.66,0.72,0.14
"NEP",2006,0.66,0.72,0.14
"NEP",2007,0.66,0.72,0.14
"NEP",2008,0.66,0.72,0.14
"NEP",2009,0.66,0.72,0.14
"NEP",2010,0.66,0.72,0.14
"NEP",2011,0.66,0.72,0.14
"NEP",2012,0.66,0.72,0.14
"NEP",2013,0.66,0.72,0.14
"NEW",1945,0.4,0.17,0.81
"NEW",1946,0.4,0.17,0.81
"NEW",1947,0.4,0.17,0.81
"NEW",1948,0.4,0.17,0.81
"NEW",1949,0.4,0.17,0.81
"NEW",1950,0.4,0.17,0.81
"NEW",1951,0.4,0.17,0.81
"NEW",1952,0.4,0.17,0.81
"NEW",1953,0.4,0.17,0.81
"NEW",1954,0.4,0.17,0.81
"NEW",1955,0.4,0.17,0.81
"NEW",1956,0.4,0.17,0.81
"NEW",1957,0.4,0.17,0.81
"NEW",1958,0.4,0.17,0.81
"NEW",1959,0.4,0.17,0.81
"NEW",1960,0.4,0.17,0.81
"NEW",1961,0.4,0.17,0.81
"NEW",1962,0.4,0.17,0.81
"NEW",1963,0.4,0.17,0.81
"NEW",1964,0.4,0.17,0.81
"NEW",1965,0.4,0.17,0.81
"NEW",1966,0.4,0.17,0.81
"NEW",1967,0.4,0.17,0.81
"NEW",1968,0.4,0.17,0.81
"NEW",1969,0.4,0.17,0.81
"NEW",1970,0.4,0.17,0.81
"NEW",1971,0.4,0.17,0.81
"NEW",1972,0.4,0.17,0.81
"NEW",1973,0.4,0.17,0.81
"NEW",1974,0.4,0.17,0.81
"NEW",1975,0.4,0.17,0.81
"NEW",1976,0.4,0.17,0.81
"NEW",1977,0.4,0.17,0.81
"NEW",1978,0.4,0.17,0.81
"NEW",1979,0.4,0.17,0.81
"NEW",1980,0.4,0.17,0.81
"NEW",1981,0.4,0.17,0.81
"NEW",1982,0.4,0.17,0.81
"NEW",1983,0.4,0.17,0.81
"NEW",1984,0.4,0.17,0.81
"NEW",1985,0.4,0.17,0.81
"NEW",1986,0.4,0.17,0.81
"NEW",1987,0.4,0.17,0.81
"NEW",1988,0.4,0.17,0.81
"NEW",1989,0.4,0.17,0.81
"NEW",1990,0.4,0.17,0.81
"NEW",1991,0.4,0.17,0.81
"NEW",1992,0.4,0.17,0.81
"NEW",1993,0.4,0.17,0.81
"NEW",1994,0.4,0.17,0.81
"NEW",1995,0.4,0.17,0.81
"NEW",1996,0.4,0.17,0.81
"NEW",1997,0.4,0.17,0.81
"NEW",1998,0.4,0.17,0.81
"NEW",1999,0.4,0.17,0.81
"NEW",2000,0.4,0.17,0.81
"NEW",2001,0.4,0.17,0.81
"NEW",2002,0.4,0.17,0.81
"NEW",2003,0.4,0.17,0.81
"NEW",2004,0.4,0.17,0.81
"NEW",2005,0.4,0.17,0.81
"NEW",2006,0.4,0.17,0.81
"NEW",2007,0.4,0.17,0.81
"NEW",2008,0.4,0.17,0.81
"NEW",2009,0.4,0.17,0.81
"NEW",2010,0.4,0.17,0.81
"NEW",2011,0.4,0.17,0.81
"NEW",2012,0.4,0.17,0.81
"NEW",2013,0.4,0.17,0.81
"NIC",1945,0.48,0.05,0.43
"NIC",1946,0.48,0.05,0.43
"NIC",1947,0.48,0.05,0.43
"NIC",1948,0.48,0.05,0.43
"NIC",1949,0.48,0.05,0.43
"NIC",1950,0.48,0.05,0.43
"NIC",1951,0.48,0.05,0.43
"NIC",1952,0.48,0.05,0.43
"NIC",1953,0.48,0.05,0.43
"NIC",1954,0.48,0.05,0.43
"NIC",1955,0.48,0.05,0.43
"NIC",1956,0.48,0.05,0.43
"NIC",1957,0.48,0.05,0.43
"NIC",1958,0.48,0.05,0.43
"NIC",1959,0.48,0.05,0.43
"NIC",1960,0.48,0.05,0.43
"NIC",1961,0.48,0.05,0.43
"NIC",1962,0.48,0.05,0.43
"NIC",1963,0.48,0.05,0.43
"NIC",1964,0.48,0.05,0.43
"NIC",1965,0.48,0.05,0.43
"NIC",1966,0.48,0.05,0.43
"NIC",1967,0.48,0.05,0.43
"NIC",1968,0.48,0.05,0.43
"NIC",1969,0.48,0.05,0.43
"NIC",1970,0.48,0.05,0.43
"NIC",1971,0.48,0.05,0.43
"NIC",1972,0.48,0.05,0.43
"NIC",1973,0.48,0.05,0.43
"NIC",1974,0.48,0.05,0.43
"NIC",1975,0.48,0.05,0.43
"NIC",1976,0.48,0.05,0.43
"NIC",1977,0.48,0.05,0.43
"NIC",1978,0.48,0.05,0.43
"NIC",1979,0.48,0.05,0.43
"NIC",1980,0.48,0.05,0.43
"NIC",1981,0.48,0.05,0.43
"NIC",1982,0.48,0.05,0.43
"NIC",1983,0.48,0.05,0.43
"NIC",1984,0.48,0.05,0.43
"NIC",1985,0.48,0.05,0.43
"NIC",1986,0.48,0.05,0.43
"NIC",1987,0.48,0.05,0.43
"NIC",1988,0.48,0.05,0.43
"NIC",1989,0.48,0.05,0.43
"NIC",1990,0.48,0.05,0.43
"NIC",1991,0.48,0.05,0.43
"NIC",1992,0.48,0.05,0.43
"NIC",1993,0.48,0.05,0.43
"NIC",1994,0.48,0.05,0.43
"NIC",1995,0.48,0.05,0.43
"NIC",1996,0.48,0.05,0.43
"NIC",1997,0.48,0.05,0.43
"NIC",1998,0.48,0.05,0.43
"NIC",1999,0.48,0.05,0.43
"NIC",2000,0.48,0.05,0.43
"NIC",2001,0.48,0.05,0.43
"NIC",2002,0.48,0.05,0.43
"NIC",2003,0.48,0.05,0.43
"NIC",2004,0.48,0.05,0.43
"NIC",2005,0.48,0.05,0.43
"NIC",2006,0.48,0.05,0.43
"NIC",2007,0.48,0.05,0.43
"NIC",2008,0.48,0.05,0.43
"NIC",2009,0.48,0.05,0.43
"NIC",2010,0.48,0.05,0.43
"NIC",2011,0.48,0.05,0.43
"NIC",2012,0.48,0.05,0.43
"NIC",2013,0.48,0.05,0.43
"NIG",1960,0.85,0.85,0.74
"NIG",1961,0.85,0.85,0.74
"NIG",1962,0.85,0.85,0.74
"NIG",1963,0.85,0.85,0.74
"NIG",1964,0.85,0.85,0.74
"NIG",1965,0.85,0.85,0.74
"NIG",1966,0.85,0.85,0.74
"NIG",1967,0.85,0.85,0.74
"NIG",1968,0.85,0.85,0.74
"NIG",1969,0.85,0.85,0.74
"NIG",1970,0.85,0.85,0.74
"NIG",1971,0.85,0.85,0.74
"NIG",1972,0.85,0.85,0.74
"NIG",1973,0.85,0.85,0.74
"NIG",1974,0.85,0.85,0.74
"NIG",1975,0.85,0.85,0.74
"NIG",1976,0.85,0.85,0.74
"NIG",1977,0.85,0.85,0.74
"NIG",1978,0.85,0.85,0.74
"NIG",1979,0.85,0.85,0.74
"NIG",1980,0.85,0.85,0.74
"NIG",1981,0.85,0.85,0.74
"NIG",1982,0.85,0.85,0.74
"NIG",1983,0.85,0.85,0.74
"NIG",1984,0.85,0.85,0.74
"NIG",1985,0.85,0.85,0.74
"NIG",1986,0.85,0.85,0.74
"NIG",1987,0.85,0.85,0.74
"NIG",1988,0.85,0.85,0.74
"NIG",1989,0.85,0.85,0.74
"NIG",1990,0.85,0.85,0.74
"NIG",1991,0.85,0.85,0.74
"NIG",1992,0.85,0.85,0.74
"NIG",1993,0.85,0.85,0.74
"NIG",1994,0.85,0.85,0.74
"NIG",1995,0.85,0.85,0.74
"NIG",1996,0.85,0.85,0.74
"NIG",1997,0.85,0.85,0.74
"NIG",1998,0.85,0.85,0.74
"NIG",1999,0.85,0.85,0.74
"NIG",2000,0.85,0.85,0.74
"NIG",2001,0.85,0.85,0.74
"NIG",2002,0.85,0.85,0.74
"NIG",2003,0.85,0.85,0.74
"NIG",2004,0.85,0.85,0.74
"NIG",2005,0.85,0.85,0.74
"NIG",2006,0.85,0.85,0.74
"NIG",2007,0.85,0.85,0.74
"NIG",2008,0.85,0.85,0.74
"NIG",2009,0.85,0.85,0.74
"NIG",2010,0.85,0.85,0.74
"NIG",2011,0.85,0.85,0.74
"NIG",2012,0.85,0.85,0.74
"NIG",2013,0.85,0.85,0.74
"NIR",1960,0.65,0.65,0.2
"NIR",1961,0.65,0.65,0.2
"NIR",1962,0.65,0.65,0.2
"NIR",1963,0.65,0.65,0.2
"NIR",1964,0.65,0.65,0.2
"NIR",1965,0.65,0.65,0.2
"NIR",1966,0.65,0.65,0.2
"NIR",1967,0.65,0.65,0.2
"NIR",1968,0.65,0.65,0.2
"NIR",1969,0.65,0.65,0.2
"NIR",1970,0.65,0.65,0.2
"NIR",1971,0.65,0.65,0.2
"NIR",1972,0.65,0.65,0.2
"NIR",1973,0.65,0.65,0.2
"NIR",1974,0.65,0.65,0.2
"NIR",1975,0.65,0.65,0.2
"NIR",1976,0.65,0.65,0.2
"NIR",1977,0.65,0.65,0.2
"NIR",1978,0.65,0.65,0.2
"NIR",1979,0.65,0.65,0.2
"NIR",1980,0.65,0.65,0.2
"NIR",1981,0.65,0.65,0.2
"NIR",1982,0.65,0.65,0.2
"NIR",1983,0.65,0.65,0.2
"NIR",1984,0.65,0.65,0.2
"NIR",1985,0.65,0.65,0.2
"NIR",1986,0.65,0.65,0.2
"NIR",1987,0.65,0.65,0.2
"NIR",1988,0.65,0.65,0.2
"NIR",1989,0.65,0.65,0.2
"NIR",1990,0.65,0.65,0.2
"NIR",1991,0.65,0.65,0.2
"NIR",1992,0.65,0.65,0.2
"NIR",1993,0.65,0.65,0.2
"NIR",1994,0.65,0.65,0.2
"NIR",1995,0.65,0.65,0.2
"NIR",1996,0.65,0.65,0.2
"NIR",1997,0.65,0.65,0.2
"NIR",1998,0.65,0.65,0.2
"NIR",1999,0.65,0.65,0.2
"NIR",2000,0.65,0.65,0.2
"NIR",2001,0.65,0.65,0.2
"NIR",2002,0.65,0.65,0.2
"NIR",2003,0.65,0.65,0.2
"NIR",2004,0.65,0.65,0.2
"NIR",2005,0.65,0.65,0.2
"NIR",2006,0.65,0.65,0.2
"NIR",2007,0.65,0.65,0.2
"NIR",2008,0.65,0.65,0.2
"NIR",2009,0.65,0.65,0.2
"NIR",2010,0.65,0.65,0.2
"NIR",2011,0.65,0.65,0.2
"NIR",2012,0.65,0.65,0.2
"NIR",2013,0.65,0.65,0.2
"NOR",1945,0.06,0.07,0.2
"NOR",1946,0.06,0.07,0.2
"NOR",1947,0.06,0.07,0.2
"NOR",1948,0.06,0.07,0.2
"NOR",1949,0.06,0.07,0.2
"NOR",1950,0.06,0.07,0.2
"NOR",1951,0.06,0.07,0.2
"NOR",1952,0.06,0.07,0.2
"NOR",1953,0.06,0.07,0.2
"NOR",1954,0.06,0.07,0.2
"NOR",1955,0.06,0.07,0.2
"NOR",1956,0.06,0.07,0.2
"NOR",1957,0.06,0.07,0.2
"NOR",1958,0.06,0.07,0.2
"NOR",1959,0.06,0.07,0.2
"NOR",1960,0.06,0.07,0.2
"NOR",1961,0.06,0.07,0.2
"NOR",1962,0.06,0.07,0.2
"NOR",1963,0.06,0.07,0.2
"NOR",1964,0.06,0.07,0.2
"NOR",1965,0.06,0.07,0.2
"NOR",1966,0.06,0.07,0.2
"NOR",1967,0.06,0.07,0.2
"NOR",1968,0.06,0.07,0.2
"NOR",1969,0.06,0.07,0.2
"NOR",1970,0.06,0.07,0.2
"NOR",1971,0.06,0.07,0.2
"NOR",1972,0.06,0.07,0.2
"NOR",1973,0.06,0.07,0.2
"NOR",1974,0.06,0.07,0.2
"NOR",1975,0.06,0.07,0.2
"NOR",1976,0.06,0.07,0.2
"NOR",1977,0.06,0.07,0.2
"NOR",1978,0.06,0.07,0.2
"NOR",1979,0.06,0.07,0.2
"NOR",1980,0.06,0.07,0.2
"NOR",1981,0.06,0.07,0.2
"NOR",1982,0.06,0.07,0.2
"NOR",1983,0.06,0.07,0.2
"NOR",1984,0.06,0.07,0.2
"NOR",1985,0.06,0.07,0.2
"NOR",1986,0.06,0.07,0.2
"NOR",1987,0.06,0.07,0.2
"NOR",1988,0.06,0.07,0.2
"NOR",1989,0.06,0.07,0.2
"NOR",1990,0.06,0.07,0.2
"NOR",1991,0.06,0.07,0.2
"NOR",1992,0.06,0.07,0.2
"NOR",1993,0.06,0.07,0.2
"NOR",1994,0.06,0.07,0.2
"NOR",1995,0.06,0.07,0.2
"NOR",1996,0.06,0.07,0.2
"NOR",1997,0.06,0.07,0.2
"NOR",1998,0.06,0.07,0.2
"NOR",1999,0.06,0.07,0.2
"NOR",2000,0.06,0.07,0.2
"NOR",2001,0.06,0.07,0.2
"NOR",2002,0.06,0.07,0.2
"NOR",2003,0.06,0.07,0.2
"NOR",2004,0.06,0.07,0.2
"NOR",2005,0.06,0.07,0.2
"NOR",2006,0.06,0.07,0.2
"NOR",2007,0.06,0.07,0.2
"NOR",2008,0.06,0.07,0.2
"NOR",2009,0.06,0.07,0.2
"NOR",2010,0.06,0.07,0.2
"NOR",2011,0.06,0.07,0.2
"NOR",2012,0.06,0.07,0.2
"NOR",2013,0.06,0.07,0.2
"NTH",1945,0.11,0.51,0.72
"NTH",1946,0.11,0.51,0.72
"NTH",1947,0.11,0.51,0.72
"NTH",1948,0.11,0.51,0.72
"NTH",1949,0.11,0.51,0.72
"NTH",1950,0.11,0.51,0.72
"NTH",1951,0.11,0.51,0.72
"NTH",1952,0.11,0.51,0.72
"NTH",1953,0.11,0.51,0.72
"NTH",1954,0.11,0.51,0.72
"NTH",1955,0.11,0.51,0.72
"NTH",1956,0.11,0.51,0.72
"NTH",1957,0.11,0.51,0.72
"NTH",1958,0.11,0.51,0.72
"NTH",1959,0.11,0.51,0.72
"NTH",1960,0.11,0.51,0.72
"NTH",1961,0.11,0.51,0.72
"NTH",1962,0.11,0.51,0.72
"NTH",1963,0.11,0.51,0.72
"NTH",1964,0.11,0.51,0.72
"NTH",1965,0.11,0.51,0.72
"NTH",1966,0.11,0.51,0.72
"NTH",1967,0.11,0.51,0.72
"NTH",1968,0.11,0.51,0.72
"NTH",1969,0.11,0.51,0.72
"NTH",1970,0.11,0.51,0.72
"NTH",1971,0.11,0.51,0.72
"NTH",1972,0.11,0.51,0.72
"NTH",1973,0.11,0.51,0.72
"NTH",1974,0.11,0.51,0.72
"NTH",1975,0.11,0.51,0.72
"NTH",1976,0.11,0.51,0.72
"NTH",1977,0.11,0.51,0.72
"NTH",1978,0.11,0.51,0.72
"NTH",1979,0.11,0.51,0.72
"NTH",1980,0.11,0.51,0.72
"NTH",1981,0.11,0.51,0.72
"NTH",1982,0.11,0.51,0.72
"NTH",1983,0.11,0.51,0.72
"NTH",1984,0.11,0.51,0.72
"NTH",1985,0.11,0.51,0.72
"NTH",1986,0.11,0.51,0.72
"NTH",1987,0.11,0.51,0.72
"NTH",1988,0.11,0.51,0.72
"NTH",1989,0.11,0.51,0.72
"NTH",1990,0.11,0.51,0.72
"NTH",1991,0.11,0.51,0.72
"NTH",1992,0.11,0.51,0.72
"NTH",1993,0.11,0.51,0.72
"NTH",1994,0.11,0.51,0.72
"NTH",1995,0.11,0.51,0.72
"NTH",1996,0.11,0.51,0.72
"NTH",1997,0.11,0.51,0.72
"NTH",1998,0.11,0.51,0.72
"NTH",1999,0.11,0.51,0.72
"NTH",2000,0.11,0.51,0.72
"NTH",2001,0.11,0.51,0.72
"NTH",2002,0.11,0.51,0.72
"NTH",2003,0.11,0.51,0.72
"NTH",2004,0.11,0.51,0.72
"NTH",2005,0.11,0.51,0.72
"NTH",2006,0.11,0.51,0.72
"NTH",2007,0.11,0.51,0.72
"NTH",2008,0.11,0.51,0.72
"NTH",2009,0.11,0.51,0.72
"NTH",2010,0.11,0.51,0.72
"NTH",2011,0.11,0.51,0.72
"NTH",2012,0.11,0.51,0.72
"NTH",2013,0.11,0.51,0.72
"OMA",1945,0.44,0.36,0.43
"OMA",1946,0.44,0.36,0.43
"OMA",1947,0.44,0.36,0.43
"OMA",1948,0.44,0.36,0.43
"OMA",1949,0.44,0.36,0.43
"OMA",1950,0.44,0.36,0.43
"OMA",1951,0.44,0.36,0.43
"OMA",1952,0.44,0.36,0.43
"OMA",1953,0.44,0.36,0.43
"OMA",1954,0.44,0.36,0.43
"OMA",1955,0.44,0.36,0.43
"OMA",1956,0.44,0.36,0.43
"OMA",1957,0.44,0.36,0.43
"OMA",1958,0.44,0.36,0.43
"OMA",1959,0.44,0.36,0.43
"OMA",1960,0.44,0.36,0.43
"OMA",1961,0.44,0.36,0.43
"OMA",1962,0.44,0.36,0.43
"OMA",1963,0.44,0.36,0.43
"OMA",1964,0.44,0.36,0.43
"OMA",1965,0.44,0.36,0.43
"OMA",1966,0.44,0.36,0.43
"OMA",1967,0.44,0.36,0.43
"OMA",1968,0.44,0.36,0.43
"OMA",1969,0.44,0.36,0.43
"OMA",1970,0.44,0.36,0.43
"OMA",1971,0.44,0.36,0.43
"OMA",1972,0.44,0.36,0.43
"OMA",1973,0.44,0.36,0.43
"OMA",1974,0.44,0.36,0.43
"OMA",1975,0.44,0.36,0.43
"OMA",1976,0.44,0.36,0.43
"OMA",1977,0.44,0.36,0.43
"OMA",1978,0.44,0.36,0.43
"OMA",1979,0.44,0.36,0.43
"OMA",1980,0.44,0.36,0.43
"OMA",1981,0.44,0.36,0.43
"OMA",1982,0.44,0.36,0.43
"OMA",1983,0.44,0.36,0.43
"OMA",1984,0.44,0.36,0.43
"OMA",1985,0.44,0.36,0.43
"OMA",1986,0.44,0.36,0.43
"OMA",1987,0.44,0.36,0.43
"OMA",1988,0.44,0.36,0.43
"OMA",1989,0.44,0.36,0.43
"OMA",1990,0.44,0.36,0.43
"OMA",1991,0.44,0.36,0.43
"OMA",1992,0.44,0.36,0.43
"OMA",1993,0.44,0.36,0.43
"OMA",1994,0.44,0.36,0.43
"OMA",1995,0.44,0.36,0.43
"OMA",1996,0.44,0.36,0.43
"OMA",1997,0.44,0.36,0.43
"OMA",1998,0.44,0.36,0.43
"OMA",1999,0.44,0.36,0.43
"OMA",2000,0.44,0.36,0.43
"OMA",2001,0.44,0.36,0.43
"OMA",2002,0.44,0.36,0.43
"OMA",2003,0.44,0.36,0.43
"OMA",2004,0.44,0.36,0.43
"OMA",2005,0.44,0.36,0.43
"OMA",2006,0.44,0.36,0.43
"OMA",2007,0.44,0.36,0.43
"OMA",2008,0.44,0.36,0.43
"OMA",2009,0.44,0.36,0.43
"OMA",2010,0.44,0.36,0.43
"OMA",2011,0.44,0.36,0.43
"OMA",2012,0.44,0.36,0.43
"OMA",2013,0.44,0.36,0.43
"PAK",1972,0.71,0.72,0.38
"PAK",1973,0.71,0.72,0.38
"PAK",1974,0.71,0.72,0.38
"PAK",1975,0.71,0.72,0.38
"PAK",1976,0.71,0.72,0.38
"PAK",1977,0.71,0.72,0.38
"PAK",1978,0.71,0.72,0.38
"PAK",1979,0.71,0.72,0.38
"PAK",1980,0.71,0.72,0.38
"PAK",1981,0.71,0.72,0.38
"PAK",1982,0.71,0.72,0.38
"PAK",1983,0.71,0.72,0.38
"PAK",1984,0.71,0.72,0.38
"PAK",1985,0.71,0.72,0.38
"PAK",1986,0.71,0.72,0.38
"PAK",1987,0.71,0.72,0.38
"PAK",1988,0.71,0.72,0.38
"PAK",1989,0.71,0.72,0.38
"PAK",1990,0.71,0.72,0.38
"PAK",1991,0.71,0.72,0.38
"PAK",1992,0.71,0.72,0.38
"PAK",1993,0.71,0.72,0.38
"PAK",1994,0.71,0.72,0.38
"PAK",1995,0.71,0.72,0.38
"PAK",1996,0.71,0.72,0.38
"PAK",1997,0.71,0.72,0.38
"PAK",1998,0.71,0.72,0.38
"PAK",1999,0.71,0.72,0.38
