"sftgcode","year","imr.raw","imr.normed"
"MAG",1974,130.6,1.58
"MAG",1975,127.6,1.58
"MAG",1976,125.1,1.49
"MAG",1977,122.6,1.51
"MAG",1978,120.1,1.58
"MAG",1979,117.7,1.62
"MAG",1980,115.4,1.68
"MAG",1981,113.4,1.75
"MAG",1982,111.5,1.82
"MAG",1983,109.7,1.86
"MAG",1984,107.8,1.89
"MAG",1985,106,1.91
"MAG",1986,104.3,1.98
"MAG",1987,102.5,2.01
"MAG",1988,101.8,2.05
"MAG",1989,101,2.16
"MAG",1990,100.4,2.23
"MAG",1991,99.7,2.25
"MAG",1992,99.1,2.4
"MAG",1993,94.2,2.31
"MAG",1994,89.6,2.24
"MAG",1995,85.2,2.21
"MAG",1996,81,2.15
"MAG",1997,77,2.22
"MAG",1998,73.3,2.19
"MAG",1999,69.6,2.14
"MAG",2000,66.6,2.07
"MAG",2001,63.7,2.08
"MAG",2002,61,2.07
"MAG",2003,58.4,2.06
"MAG",2004,55.9,2.04
"MAG",2005,54.8,2.05
"MAG",2006,53.8,2.16
"MAG",2007,52.9,2.15
"MAG",2008,51.9,2.14
"MAG",2009,51,2.18
"MAG",2010,50.1,2.21
"MAG",2011,48.7,2.21
"MAG",2012,47.4,2.23
"MAL",1957,NA,NA
"MAL",1958,80.1,0.88
"MAL",1959,78.2,0.86
"MAL",1960,76.3,0.78
"MAL",1961,74.5,0.63
"MAL",1962,72.7,0.63
"MAL",1963,70.9,0.63
"MAL",1964,69.1,0.61
"MAL",1965,67.3,0.6
"MAL",1966,65.5,0.6
"MAL",1967,63.7,0.62
"MAL",1968,61.9,0.6
"MAL",1969,60.1,0.6
"MAL",1970,58.3,0.6
"MAL",1971,56.6,0.6
"MAL",1972,54.9,0.62
"MAL",1973,53.1,0.62
"MAL",1974,51.4,0.62
"MAL",1975,49.7,0.61
"MAL",1976,48,0.57
"MAL",1977,46.3,0.57
"MAL",1978,44.6,0.59
"MAL",1979,42.9,0.59
"MAL",1980,42.1,0.61
"MAL",1981,40.2,0.62
"MAL",1982,39,0.64
"MAL",1983,37.7,0.64
"MAL",1984,36.5,0.64
"MAL",1985,35.4,0.64
"MAL",1986,34.2,0.65
"MAL",1987,33.1,0.65
"MAL",1988,32,0.65
"MAL",1989,31,0.66
"MAL",1990,30,0.67
"MAL",1991,29,0.65
"MAL",1992,28,0.68
"MAL",1993,27.1,0.67
"MAL",1994,26.2,0.66
"MAL",1995,25.4,0.66
"MAL",1996,24.5,0.65
"MAL",1997,23.7,0.68
"MAL",1998,23,0.69
"MAL",1999,22.2,0.68
"MAL",2000,21.5,0.67
"MAL",2001,20.8,0.68
"MAL",2002,20.1,0.68
"MAL",2003,19.5,0.69
"MAL",2004,18.8,0.69
"MAL",2005,18.2,0.68
"MAL",2006,17.6,0.71
"MAL",2007,17.1,0.69
"MAL",2008,16.5,0.68
"MAL",2009,16,0.68
"MAL",2010,15.5,0.68
"MAL",2011,15,0.68
"MAL",2012,14.6,0.69
"MAS",1968,70,0.68
"MAS",1969,69.1,0.69
"MAS",1970,58.5,0.6
"MAS",1971,51.9,0.55
"MAS",1972,64.1,0.73
"MAS",1973,62.5,0.73
"MAS",1974,45.3,0.55
"MAS",1975,48.7,0.6
"MAS",1976,40.4,0.48
"MAS",1977,45,0.55
"MAS",1978,33.9,0.45
"MAS",1979,32.9,0.45
"MAS",1980,32.3,0.47
"MAS",1981,33.6,0.52
"MAS",1982,29.4,0.48
"MAS",1983,26.3,0.45
"MAS",1984,24.6,0.43
"MAS",1985,24.8,0.45
"MAS",1986,27.4,0.52
"MAS",1987,25.7,0.5
"MAS",1988,23.1,0.47
"MAS",1989,23.4,0.5
"MAS",1990,20.9,0.46
"MAS",1991,18.5,0.42
"MAS",1992,18.9,0.46
"MAS",1993,19.3,0.47
"MAS",1994,18,0.45
"MAS",1995,19.1,0.49
"MAS",1996,22.3,0.59
"MAS",1997,20.2,0.58
"MAS",1998,19.2,0.57
"MAS",1999,20,0.61
"MAS",2000,16.4,0.51
"MAS",2001,15.9,0.52
"MAS",2002,15.3,0.52
"MAS",2003,14.7,0.52
"MAS",2004,14.2,0.52
"MAS",2005,13.7,0.51
"MAS",2006,13.3,0.53
"MAS",2007,12.9,0.53
"MAS",2008,12.6,0.52
"MAS",2009,12.2,0.52
"MAS",2010,11.9,0.52
"MAS",2011,11.5,0.52
"MAS",2012,11.2,0.53
"MAW",1964,NA,NA
"MAW",1965,188.6,1.68
"MAW",1966,186.9,1.71
"MAW",1967,185.2,1.8
"MAW",1968,183.5,1.78
"MAW",1969,181.8,1.81
"MAW",1970,180.1,1.85
"MAW",1971,178.3,1.9
"MAW",1972,176.5,2
"MAW",1973,174.7,2.04
"MAW",1974,172.9,2.1
"MAW",1975,171.1,2.12
"MAW",1976,169.2,2.01
"MAW",1977,167.2,2.06
"MAW",1978,165.5,2.18
"MAW",1979,163.7,2.26
"MAW",1980,161.9,2.36
"MAW",1981,160.1,2.47
"MAW",1982,158.4,2.59
"MAW",1983,153.6,2.61
"MAW",1984,148.9,2.61
"MAW",1985,144.4,2.6
"MAW",1986,140,2.66
"MAW",1987,135.5,2.65
"MAW",1988,132.2,2.66
"MAW",1989,129.2,2.76
"MAW",1990,126.3,2.81
"MAW",1991,123.6,2.79
"MAW",1992,120.9,2.93
"MAW",1993,118.7,2.91
"MAW",1994,116.7,2.92
"MAW",1995,113.7,2.95
"MAW",1996,111.5,2.97
"MAW",1997,109.9,3.16
"MAW",1998,108.1,3.23
"MAW",1999,106.2,3.26
"MAW",2000,104.3,3.24
"MAW",2001,102.3,3.34
"MAW",2002,100.3,3.41
"MAW",2003,98.3,3.48
"MAW",2004,96.4,3.51
"MAW",2005,94.4,3.53
"MAW",2006,92.3,3.71
"MAW",2007,90.3,3.67
"MAW",2008,88.1,3.64
"MAW",2009,86,3.67
"MAW",2010,83.5,3.68
"MAW",2011,81,3.68
"MAW",2012,79,3.72
"MEX",1955,98.7,1
"MEX",1956,96.6,1
"MEX",1957,94.7,0.99
"MEX",1958,92.7,1.02
"MEX",1959,90.8,0.99
"MEX",1960,88.7,0.9
"MEX",1961,86.7,0.73
"MEX",1962,84.7,0.73
"MEX",1963,82.7,0.73
"MEX",1964,80.7,0.71
"MEX",1965,78.6,0.7
"MEX",1966,76.8,0.7
"MEX",1967,74.9,0.73
"MEX",1968,73,0.71
"MEX",1969,71.1,0.71
"MEX",1970,69.2,0.71
"MEX",1971,67.5,0.72
"MEX",1972,65.7,0.74
"MEX",1973,64,0.75
"MEX",1974,62.2,0.75
"MEX",1975,60.5,0.75
"MEX",1976,58.9,0.7
"MEX",1977,57.3,0.71
"MEX",1978,55.7,0.74
"MEX",1979,54.1,0.75
"MEX",1980,51,0.74
"MEX",1981,48.9,0.75
"MEX",1982,47,0.77
"MEX",1983,45.1,0.77
"MEX",1984,43.3,0.76
"MEX",1985,41.5,0.75
"MEX",1986,40.4,0.77
"MEX",1987,39.4,0.77
"MEX",1988,38.4,0.77
"MEX",1989,37.4,0.8
"MEX",1990,36.4,0.81
"MEX",1991,35.3,0.79
"MEX",1992,34.1,0.83
"MEX",1993,33.1,0.81
"MEX",1994,32,0.8
"MEX",1995,31,0.8
"MEX",1996,29.7,0.79
"MEX",1997,28.5,0.82
"MEX",1998,27.3,0.81
"MEX",1999,26.2,0.8
"MEX",2000,25.1,0.78
"MEX",2001,24.2,0.79
"MEX",2002,23.3,0.79
"MEX",2003,22.5,0.8
"MEX",2004,21.7,0.79
"MEX",2005,20.9,0.78
"MEX",2006,20.3,0.81
"MEX",2007,19.6,0.8
"MEX",2008,19,0.78
"MEX",2009,18.4,0.79
"MEX",2010,17.8,0.79
"MEX",2011,17.3,0.78
"MEX",2012,16.8,0.79
"MLD",1991,NA,NA
"MLD",1992,29.7,0.72
"MLD",1993,33.4,0.82
"MLD",1994,34,0.85
"MLD",1995,30.4,0.79
"MLD",1996,28.3,0.75
"MLD",1997,27.7,0.8
"MLD",1998,22.8,0.68
"MLD",1999,23.1,0.71
"MLD",2000,22.5,0.7
"MLD",2001,20.3,0.66
"MLD",2002,18.2,0.62
"MLD",2003,18,0.64
"MLD",2004,15.5,0.56
"MLD",2005,15.4,0.57
"MLD",2006,14.6,0.59
"MLD",2007,14.1,0.57
"MLD",2008,15.3,0.63
"MLD",2009,15.4,0.66
"MLD",2010,14.4,0.64
"MLD",2011,14,0.64
"MLD",2012,13.7,0.64
"MLI",1960,NA,NA
"MLI",1961,204.8,1.72
"MLI",1962,202.6,1.75
"MLI",1963,200.4,1.78
"MLI",1964,198.2,1.75
"MLI",1965,196,1.75
"MLI",1966,193.8,1.77
"MLI",1967,191.5,1.86
"MLI",1968,189.3,1.84
"MLI",1969,187.1,1.86
"MLI",1970,184.9,1.9
"MLI",1971,182.7,1.94
"MLI",1972,180.5,2.04
"MLI",1973,178.3,2.09
"MLI",1974,176,2.13
"MLI",1975,173.8,2.15
"MLI",1976,171.6,2.04
"MLI",1977,169.4,2.09
"MLI",1978,168.1,2.22
"MLI",1979,166.8,2.3
"MLI",1980,165.5,2.42
"MLI",1981,164.3,2.53
"MLI",1982,163,2.66
"MLI",1983,161.6,2.75
"MLI",1984,160.3,2.81
"MLI",1985,158.9,2.86
"MLI",1986,157.6,2.99
"MLI",1987,156.3,3.06
"MLI",1988,155,3.12
"MLI",1989,153.7,3.29
"MLI",1990,152.4,3.39
"MLI",1991,151.1,3.41
"MLI",1992,149.8,3.62
"MLI",1993,148.5,3.64
"MLI",1994,147.2,3.68
"MLI",1995,145.9,3.78
"MLI",1996,144.7,3.85
"MLI",1997,142.4,4.1
"MLI",1998,140.1,4.18
"MLI",1999,137.9,4.23
"MLI",2000,135.7,4.21
"MLI",2001,133.5,4.36
"MLI",2002,131.2,4.45
"MLI",2003,128.9,4.56
"MLI",2004,126.7,4.62
"MLI",2005,124.4,4.66
"MLI",2006,122.1,4.9
"MLI",2007,119.8,4.88
"MLI",2008,117.6,4.85
"MLI",2009,115.4,4.92
"MLI",2010,113.2,5
"MLI",2011,110.9,5.03
"MLI",2012,108.7,5.11
"MNE",2006,10.9,0.44
"MNE",2007,10.6,0.43
"MNE",2008,10.3,0.43
"MNE",2009,10.1,0.43
"MNE",2010,9.8,0.43
"MNE",2011,9.6,0.43
"MNE",2012,9.3,0.44
"MON",1955,122.6,1.24
"MON",1956,122,1.26
"MON",1957,121.4,1.27
"MON",1958,120.9,1.33
"MON",1959,120.3,1.32
"MON",1960,119.7,1.22
"MON",1961,119.1,1
"MON",1962,118.6,1.02
"MON",1963,118,1.05
"MON",1964,117.4,1.04
"MON",1965,116.9,1.04
"MON",1966,116.3,1.06
"MON",1967,115.7,1.12
"MON",1968,115.2,1.12
"MON",1969,114.6,1.14
"MON",1970,114,1.17
"MON",1971,113.4,1.21
"MON",1972,112.9,1.28
"MON",1973,112.3,1.31
"MON",1974,111.7,1.35
"MON",1975,111.2,1.38
"MON",1976,110.6,1.32
"MON",1977,110,1.36
"MON",1978,108.4,1.43
"MON",1979,106.8,1.47
"MON",1980,105.2,1.54
"MON",1981,103.6,1.6
"MON",1982,102,1.67
"MON",1983,99.8,1.7
"MON",1984,97.5,1.71
"MON",1985,95.2,1.71
"MON",1986,92.1,1.75
"MON",1987,89,1.74
"MON",1988,86,1.73
"MON",1989,83,1.78
"MON",1990,83,1.84
"MON",1991,78.4,1.77
"MON",1992,74.1,1.79
"MON",1993,70.1,1.72
"MON",1994,66.2,1.66
"MON",1995,62.6,1.62
"MON",1996,60.7,1.61
"MON",1997,58.8,1.69
"MON",1998,57,1.7
"MON",1999,55.3,1.7
"MON",2000,53.6,1.66
"MON",2001,51.9,1.7
"MON",2002,50.3,1.71
"MON",2003,48.7,1.72
"MON",2004,47.1,1.72
"MON",2005,45.6,1.71
"MON",2006,44.1,1.77
"MON",2007,42.7,1.74
"MON",2008,41.2,1.7
"MON",2009,39.9,1.7
"MON",2010,38.6,1.7
"MON",2011,37.3,1.69
"MON",2012,36,1.69
"MOR",1956,176.4,1.83
"MOR",1957,173.3,1.81
"MOR",1958,170.3,1.87
"MOR",1959,167.2,1.83
"MOR",1960,166,1.69
"MOR",1961,160.9,1.35
"MOR",1962,157.7,1.36
"MOR",1963,154.5,1.37
"MOR",1964,151.3,1.34
"MOR",1965,148.1,1.32
"MOR",1966,144.8,1.33
"MOR",1967,141.5,1.37
"MOR",1968,138.2,1.34
"MOR",1969,134.9,1.34
"MOR",1970,131.6,1.35
"MOR",1971,126.2,1.34
"MOR",1972,120.8,1.37
"MOR",1973,118.6,1.39
"MOR",1974,116.5,1.41
"MOR",1975,114.3,1.41
"MOR",1976,112.1,1.33
"MOR",1977,109.9,1.36
"MOR",1978,106.7,1.41
"MOR",1979,103.5,1.43
"MOR",1980,100.2,1.46
"MOR",1981,97,1.5
"MOR",1982,91.9,1.5
"MOR",1983,88.6,1.51
"MOR",1984,85.5,1.5
"MOR",1985,82.5,1.48
"MOR",1986,79.5,1.51
"MOR",1987,76.7,1.5
"MOR",1988,74,1.49
"MOR",1989,69.9,1.5
"MOR",1990,66.1,1.47
"MOR",1991,62.8,1.42
"MOR",1992,59.7,1.44
"MOR",1993,56.8,1.39
"MOR",1994,54,1.35
"MOR",1995,51.3,1.33
"MOR",1996,48.8,1.3
"MOR",1997,46.4,1.34
"MOR",1998,44.2,1.32
"MOR",1999,43.1,1.32
"MOR",2000,42.1,1.31
"MOR",2001,40.6,1.32
"MOR",2002,39,1.32
"MOR",2003,37.6,1.33
"MOR",2004,36.1,1.32
"MOR",2005,34.8,1.3
"MOR",2006,33.5,1.34
"MOR",2007,32.2,1.31
"MOR",2008,30.9,1.28
"MOR",2009,29.8,1.27
"MOR",2010,28.6,1.26
"MOR",2011,27.5,1.25
"MOR",2012,26.5,1.25
"MYA",1955,133.3,1.35
"MYA",1956,132.2,1.37
"MYA",1957,131.1,1.37
"MYA",1958,130,1.43
"MYA",1959,128.9,1.41
"MYA",1960,127.7,1.3
"MYA",1961,126.6,1.07
"MYA",1962,125.5,1.08
"MYA",1963,124.4,1.1
"MYA",1964,123.3,1.09
"MYA",1965,122.2,1.09
"MYA",1966,121,1.11
"MYA",1967,119.9,1.17
"MYA",1968,119.1,1.16
"MYA",1969,117.8,1.17
"MYA",1970,116.7,1.2
"MYA",1971,115.6,1.23
"MYA",1972,114.4,1.29
"MYA",1973,113.3,1.33
"MYA",1974,110.8,1.34
"MYA",1975,108.4,1.34
"MYA",1976,106.1,1.26
"MYA",1977,103.8,1.28
"MYA",1978,101.5,1.34
"MYA",1979,100.4,1.38
"MYA",1980,99.3,1.45
"MYA",1981,98.2,1.51
"MYA",1982,97.1,1.59
"MYA",1983,96,1.63
"MYA",1984,94.3,1.66
"MYA",1985,92.6,1.66
"MYA",1986,90.9,1.72
"MYA",1987,89.2,1.75
"MYA",1988,93.6,1.89
"MYA",1989,90.3,1.93
"MYA",1990,87.1,1.94
"MYA",1991,84,1.89
"MYA",1992,81,1.96
"MYA",1993,79.7,1.95
"MYA",1994,78.3,1.96
"MYA",1995,76.9,1.99
"MYA",1996,75.6,2.01
"MYA",1997,73.6,2.12
"MYA",1998,71.5,2.14
"MYA",1999,69.6,2.14
"MYA",2000,67.7,2.1
"MYA",2001,65.8,2.15
"MYA",2002,64,2.17
"MYA",2003,62.2,2.2
"MYA",2004,60.5,2.2
"MYA",2005,58.8,2.2
"MYA",2006,57.1,2.29
"MYA",2007,55.4,2.25
"MYA",2008,56.3,2.33
"MYA",2009,52.3,2.23
"MYA",2010,50.8,2.24
"MYA",2011,49.2,2.23
"MYA",2012,47.7,2.25
"MZM",1975,159.2,1.97
"MZM",1976,159.2,1.89
"MZM",1977,159.1,1.96
"MZM",1978,159.1,2.1
"MZM",1979,157.6,2.17
"MZM",1980,176.7,2.58
"MZM",1981,211,3.26
"MZM",1982,195.8,3.2
"MZM",1983,203.8,3.47
"MZM",1984,225.4,3.96
"MZM",1985,224.7,4.04
"MZM",1986,232.3,4.41
"MZM",1987,232.3,4.54
"MZM",1988,231.7,4.67
"MZM",1989,174.6,3.74
"MZM",1990,174.3,3.87
"MZM",1991,152.7,3.44
"MZM",1992,147.3,3.56
"MZM",1993,143.2,3.51
"MZM",1994,139.1,3.48
"MZM",1995,136,3.52
"MZM",1996,133.1,3.54
"MZM",1997,129.8,3.74
"MZM",1998,126.7,3.78
"MZM",1999,123.8,3.8
"MZM",2000,118.8,3.69
"MZM",2001,114.1,3.73
"MZM",2002,109.5,3.72
"MZM",2003,105,3.71
"MZM",2004,100.8,3.67
"MZM",2005,96.6,3.62
"MZM",2006,92.5,3.72
"MZM",2007,88.6,3.6
"MZM",2008,86,3.55
"MZM",2009,83.5,3.56
"MZM",2010,81.3,3.59
"MZM",2011,79,3.58
"MZM",2012,76.9,3.62
"NAM",1990,47.5,1.06
"NAM",1991,44.9,1.01
"NAM",1992,42.9,1.04
"NAM",1993,41.5,1.02
"NAM",1994,40.8,1.02
"NAM",1995,40.8,1.06
"NAM",1996,42.7,1.13
"NAM",1997,44.5,1.28
"NAM",1998,46.2,1.38
"NAM",1999,47.5,1.46
"NAM",2000,48.2,1.5
"NAM",2001,48.5,1.58
"NAM",2002,48.5,1.65
"NAM",2003,48,1.7
"NAM",2004,47.4,1.73
"NAM",2005,46.8,1.75
"NAM",2006,46.4,1.86
"NAM",2007,45.9,1.87
"NAM",2008,45.6,1.88
"NAM",2009,45.5,1.94
"NAM",2010,45.5,2.01
"NAM",2011,45.6,2.07
"NAM",2012,45.6,2.15
"NEP",1955,211.3,2.14
"NEP",1956,208.5,2.16
"NEP",1957,205.6,2.15
"NEP",1958,202.6,2.23
"NEP",1959,199.4,2.18
"NEP",1960,196,2
"NEP",1961,192.5,1.62
"NEP",1962,188.8,1.63
"NEP",1963,185,1.64
"NEP",1964,181,1.6
"NEP",1965,176.9,1.58
"NEP",1966,172.6,1.58
"NEP",1967,168.2,1.63
"NEP",1968,163.7,1.59
"NEP",1969,159,1.58
"NEP",1970,154.3,1.59
"NEP",1971,141.9,1.51
"NEP",1972,138.9,1.57
"NEP",1973,135.9,1.59
"NEP",1974,133,1.61
"NEP",1975,130.2,1.61
"NEP",1976,127.4,1.52
"NEP",1977,124.7,1.54
"NEP",1978,122,1.61
"NEP",1979,119.4,1.65
"NEP",1980,116.8,1.71
"NEP",1981,114.3,1.76
"NEP",1982,111.8,1.83
"NEP",1983,109.4,1.86
"NEP",1984,107,1.88
"NEP",1985,104.7,1.88
"NEP",1986,102.4,1.94
"NEP",1987,100.2,1.96
"NEP",1988,98,1.97
"NEP",1989,95.9,2.05
"NEP",1990,93.8,2.08
"NEP",1991,91.7,2.07
"NEP",1992,88,2.13
"NEP",1993,84.4,2.07
"NEP",1994,81,2.03
"NEP",1995,77.7,2.01
"NEP",1996,74.6,1.98
"NEP",1997,71.5,2.06
"NEP",1998,68.6,2.05
"NEP",1999,65.8,2.02
"NEP",2000,63.1,1.96
"NEP",2001,60.5,1.98
"NEP",2002,58.8,2
"NEP",2003,57,2.02
"NEP",2004,55.4,2.02
"NEP",2005,53.7,2.01
"NEP",2006,52.1,2.09
"NEP",2007,50.5,2.05
"NEP",2008,49,2.02
"NEP",2009,47.5,2.03
"NEP",2010,46,2.03
"NEP",2011,44.5,2.02
"NEP",2012,43.1,2.03
"NEW",1955,24.5,0.25
"NEW",1956,23.2,0.24
"NEW",1957,24.3,0.25
"NEW",1958,23.4,0.26
"NEW",1959,23.9,0.26
"NEW",1960,22.6,0.23
"NEW",1961,22.8,0.19
"NEW",1962,20.4,0.18
"NEW",1963,19.6,0.17
"NEW",1964,19.1,0.17
"NEW",1965,19.5,0.17
"NEW",1966,17.7,0.16
"NEW",1967,18,0.18
"NEW",1968,18.7,0.18
"NEW",1969,16.9,0.17
"NEW",1970,16.7,0.17
"NEW",1971,16.5,0.18
"NEW",1972,15.8,0.18
"NEW",1973,16.1,0.19
"NEW",1974,15.5,0.19
"NEW",1975,16,0.2
"NEW",1976,13.9,0.17
"NEW",1977,14.2,0.18
"NEW",1978,13.8,0.18
"NEW",1979,12.5,0.17
"NEW",1980,12.9,0.19
"NEW",1981,11.7,0.18
"NEW",1982,11.8,0.19
"NEW",1983,12.5,0.21
"NEW",1984,11.6,0.2
"NEW",1985,10.8,0.19
"NEW",1986,11.2,0.21
"NEW",1987,10.3,0.2
"NEW",1988,11,0.22
"NEW",1989,10.2,0.22
"NEW",1990,8.5,0.19
"NEW",1991,8.2,0.19
"NEW",1992,7.2,0.17
"NEW",1993,7.1,0.18
"NEW",1994,6.9,0.17
"NEW",1995,6.7,0.17
"NEW",1996,7.1,0.19
"NEW",1997,6.6,0.19
"NEW",1998,5.4,0.16
"NEW",1999,5.6,0.17
"NEW",2000,6.1,0.19
"NEW",2001,5.3,0.17
"NEW",2002,5.5,0.19
"NEW",2003,5,0.18
"NEW",2004,5.7,0.21
"NEW",2005,5.1,0.19
"NEW",2006,5.1,0.21
"NEW",2007,5.1,0.21
"NEW",2008,5,0.21
"NEW",2009,4.9,0.21
"NEW",2010,4.9,0.21
"NEW",2011,4.8,0.22
"NEW",2012,4.7,0.22
"NIC",1955,157.6,1.59
"NIC",1956,154.9,1.6
"NIC",1957,152.2,1.59
"NIC",1958,149.4,1.64
"NIC",1959,147,1.61
"NIC",1960,143.9,1.47
"NIC",1961,141.1,1.19
"NIC",1962,138.2,1.19
"NIC",1963,135.4,1.2
"NIC",1964,132.5,1.17
"NIC",1965,129.6,1.16
"NIC",1966,126.8,1.16
"NIC",1967,124.2,1.21
"NIC",1968,121.2,1.18
"NIC",1969,118.3,1.17
"NIC",1970,115.5,1.19
"NIC",1971,112.7,1.2
"NIC",1972,113.8,1.29
"NIC",1973,106.7,1.25
"NIC",1974,101.3,1.23
"NIC",1975,96.1,1.19
"NIC",1976,91.1,1.08
"NIC",1977,86.5,1.07
"NIC",1978,82,1.08
"NIC",1979,77,1.06
"NIC",1980,74.7,1.09
"NIC",1981,72.4,1.12
"NIC",1982,70.2,1.15
"NIC",1983,68.1,1.16
"NIC",1984,66,1.16
"NIC",1985,64,1.15
"NIC",1986,62,1.18
"NIC",1987,60.1,1.18
"NIC",1988,58.3,1.17
"NIC",1989,56.5,1.21
"NIC",1990,54.4,1.21
"NIC",1991,49.4,1.11
"NIC",1992,44.7,1.08
"NIC",1993,43.5,1.07
"NIC",1994,42.2,1.06
"NIC",1995,41,1.06
"NIC",1996,39.8,1.06
"NIC",1997,38.6,1.11
"NIC",1998,41.1,1.23
"NIC",1999,35.9,1.1
"NIC",2000,34.4,1.07
"NIC",2001,33,1.08
"NIC",2002,31.6,1.07
"NIC",2003,30.3,1.07
"NIC",2004,29,1.06
"NIC",2005,28.1,1.05
"NIC",2006,27.1,1.09
"NIC",2007,26.1,1.06
"NIC",2008,25.2,1.04
"NIC",2009,24.3,1.04
"NIC",2010,23.5,1.04
"NIC",2011,22.6,1.03
"NIC",2012,21.9,1.03
"NIG",1960,NA,NA
"NIG",1961,137.3,1.15
"NIG",1962,136.4,1.17
"NIG",1963,135.4,1.2
"NIG",1964,134.5,1.19
"NIG",1965,133.6,1.19
"NIG",1966,132.7,1.21
"NIG",1967,131.8,1.28
"NIG",1968,130.9,1.27
"NIG",1969,130,1.29
"NIG",1970,129.1,1.33
"NIG",1971,128.2,1.36
"NIG",1972,127.4,1.44
"NIG",1973,126.5,1.48
"NIG",1974,125.6,1.52
"NIG",1975,124.8,1.54
"NIG",1976,123.9,1.47
"NIG",1977,123.1,1.52
"NIG",1978,122.2,1.61
"NIG",1979,121.4,1.67
"NIG",1980,120.6,1.76
"NIG",1981,119.8,1.85
"NIG",1982,118.9,1.94
"NIG",1983,118.1,2.01
"NIG",1984,117.3,2.06
"NIG",1985,116.5,2.09
"NIG",1986,115.7,2.2
"NIG",1987,114.9,2.25
"NIG",1988,114.2,2.3
"NIG",1989,113.4,2.43
"NIG",1990,112.7,2.51
"NIG",1991,112.1,2.53
"NIG",1992,111.5,2.7
"NIG",1993,110.8,2.72
"NIG",1994,110.1,2.76
"NIG",1995,109.4,2.84
"NIG",1996,108.7,2.89
"NIG",1997,108,3.11
"NIG",1998,107.2,3.2
"NIG",1999,102.9,3.16
"NIG",2000,98.7,3.06
"NIG",2001,94.7,3.09
"NIG",2002,90.8,3.08
"NIG",2003,87.2,3.08
"NIG",2004,85.7,3.12
"NIG",2005,84.3,3.16
"NIG",2006,82.8,3.33
"NIG",2007,81.4,3.31
"NIG",2008,80,3.3
"NIG",2009,78.6,3.36
"NIG",2010,77.2,3.41
"NIG",2011,75.8,3.44
"NIG",2012,74.4,3.5
"NIR",1960,NA,NA
"NIR",1961,205.1,1.73
"NIR",1962,203.9,1.76
"NIR",1963,202.7,1.8
"NIR",1964,201.6,1.78
"NIR",1965,200.4,1.79
"NIR",1966,199.2,1.82
"NIR",1967,198,1.92
"NIR",1968,196.9,1.91
"NIR",1969,195.7,1.94
"NIR",1970,194.5,2
"NIR",1971,193.3,2.05
"NIR",1972,192.2,2.17
"NIR",1973,191,2.23
"NIR",1974,189.8,2.3
"NIR",1975,188.7,2.33
"NIR",1976,187.5,2.23
"NIR",1977,186.3,2.3
"NIR",1978,186.3,2.46
"NIR",1979,186.3,2.57
"NIR",1980,186.3,2.72
"NIR",1981,186.3,2.88
"NIR",1982,186.3,3.04
"NIR",1983,186.3,3.17
"NIR",1984,186.3,3.27
"NIR",1985,186.3,3.35
"NIR",1986,186.3,3.54
"NIR",1987,186.3,3.64
"NIR",1988,184.2,3.71
"NIR",1989,182.2,3.9
"NIR",1990,180.1,4
"NIR",1991,178.1,4.01
"NIR",1992,176.1,4.26
"NIR",1993,174.2,4.27
"NIR",1994,167.9,4.2
"NIR",1995,161.8,4.19
"NIR",1996,155.9,4.14
"NIR",1997,150.2,4.32
"NIR",1998,144.6,4.32
"NIR",1999,139.3,4.28
"NIR",2000,134.2,4.16
"NIR",2001,129.2,4.22
"NIR",2002,124.4,4.22
"NIR",2003,119.7,4.23
"NIR",2004,115.2,4.2
"NIR",2005,110.9,4.15
"NIR",2006,106.7,4.29
"NIR",2007,102.7,4.18
"NIR",2008,98.8,4.08
"NIR",2009,95.1,4.06
"NIR",2010,93.3,4.12
"NIR",2011,91.5,4.15
"NIR",2012,89.7,4.22
"NOR",1955,20.6,0.21
"NOR",1956,21.2,0.22
"NOR",1957,20.5,0.21
"NOR",1958,20,0.22
"NOR",1959,18.7,0.2
"NOR",1960,18.9,0.19
"NOR",1961,17.9,0.15
"NOR",1962,17.7,0.15
"NOR",1963,16.9,0.15
"NOR",1964,16.4,0.15
"NOR",1965,16.8,0.15
"NOR",1966,14.6,0.13
"NOR",1967,14.8,0.14
"NOR",1968,13.7,0.13
"NOR",1969,13.8,0.14
"NOR",1970,12.8,0.13
"NOR",1971,12.8,0.14
"NOR",1972,11.8,0.13
"NOR",1973,11.9,0.14
"NOR",1974,10.4,0.13
"NOR",1975,11.1,0.14
"NOR",1976,10.5,0.12
"NOR",1977,9.2,0.11
"NOR",1978,8.6,0.11
"NOR",1979,8.8,0.12
"NOR",1980,8.1,0.12
"NOR",1981,7.5,0.12
"NOR",1982,8.1,0.13
"NOR",1983,7.9,0.13
"NOR",1984,8.3,0.15
"NOR",1985,8.5,0.15
"NOR",1986,7.9,0.15
"NOR",1987,8.4,0.16
"NOR",1988,8.3,0.17
"NOR",1989,7.9,0.17
"NOR",1990,7,0.16
"NOR",1991,6.2,0.14
"NOR",1992,5.7,0.14
"NOR",1993,5,0.12
"NOR",1994,5.2,0.13
"NOR",1995,4.1,0.1
"NOR",1996,4.1,0.11
"NOR",1997,4.1,0.12
"NOR",1998,3.9,0.11
"NOR",1999,3.9,0.12
"NOR",2000,3.8,0.12
"NOR",2001,3.8,0.13
"NOR",2002,3.8,0.13
