"sftgcode","year","pol.democ","pol.autoc","pol.polity","pol.polity2","pol.durable","pol.xrreg","pol.xrcomp","pol.xropen","pol.xconst","pol.parreg","pol.parcomp","pol.exrec","pol.exconst","pol.polcomp"
"TAW",1979,0,7,-7,-7,30,2,1,4,3,4,1,3,3,1
"TAW",1980,0,7,-7,-7,31,2,1,4,3,4,1,3,3,1
"TAW",1981,0,7,-7,-7,32,2,1,4,3,4,1,3,3,1
"TAW",1982,0,7,-7,-7,33,2,1,4,3,4,1,3,3,1
"TAW",1983,0,7,-7,-7,34,2,1,4,3,4,1,3,3,1
"TAW",1984,0,7,-7,-7,35,2,1,4,3,4,1,3,3,1
"TAW",1985,0,7,-7,-7,36,2,1,4,3,4,1,3,3,1
"TAW",1986,0,7,-7,-7,37,2,1,4,3,4,1,3,3,1
"TAW",1987,2,3,-1,-1,0,2,1,4,3,2,4,3,3,9
"TAW",1988,2,3,-1,-1,1,2,1,4,3,2,4,3,3,9
"TAW",1989,2,3,-1,-1,2,2,1,4,3,2,4,3,3,9
"TAW",1990,2,3,-1,-1,3,2,1,4,3,2,4,3,3,9
"TAW",1991,2,3,-1,-1,4,2,1,4,3,2,4,3,3,9
"TAW",1992,7,0,7,7,0,2,2,4,5,5,5,7,5,10
"TAW",1993,7,0,7,7,1,2,2,4,5,5,5,7,5,10
"TAW",1994,7,0,7,7,2,2,2,4,5,5,5,7,5,10
"TAW",1995,7,0,7,7,3,2,2,4,5,5,5,7,5,10
"TAW",1996,8,0,8,8,4,3,3,4,5,5,5,8,5,10
"TAW",1997,9,0,9,9,5,3,3,4,6,5,5,8,6,10
"TAW",1998,9,0,9,9,6,3,3,4,6,5,5,8,6,10
"TAW",1999,9,0,9,9,7,3,3,4,6,5,5,8,6,10
"TAW",2000,9,0,9,9,8,3,3,4,6,5,5,8,6,10
"TAW",2001,9,0,9,9,9,3,3,4,6,5,5,8,6,10
"TAW",2002,9,0,9,9,10,3,3,4,6,5,5,8,6,10
"TAW",2003,9,0,9,9,11,3,3,4,6,5,5,8,6,10
"TAW",2004,10,0,10,10,12,3,3,4,7,5,5,8,7,10
"TAW",2005,10,0,10,10,13,3,3,4,7,5,5,8,7,10
"TAW",2006,10,0,10,10,14,3,3,4,7,5,5,8,7,10
"TAW",2007,10,0,10,10,15,3,3,4,7,5,5,8,7,10
"TAW",2008,10,0,10,10,16,3,3,4,7,5,5,8,7,10
"TAW",2009,10,0,10,10,17,3,3,4,7,5,5,8,7,10
"TAW",2010,10,0,10,10,18,3,3,4,7,5,5,8,7,10
"TAW",2011,10,0,10,10,19,3,3,4,7,5,5,8,7,10
"TAW",2012,10,0,10,10,20,3,3,4,7,5,5,8,7,10
"TAW",2013,10,0,10,10,21,3,3,4,7,5,5,8,7,10
"TAW",2014,10,0,10,10,22,3,3,4,7,5,5,8,7,10
"TAZ",1961,0,6,-6,-6,0,2,1,4,3,4,2,3,3,2
"TAZ",1962,0,6,-6,-6,1,2,1,4,3,4,2,3,3,2
"TAZ",1963,0,6,-6,-6,2,2,1,4,3,4,2,3,3,2
"TAZ",1964,0,6,-6,-6,3,2,1,4,3,4,2,3,3,2
"TAZ",1965,0,6,-6,-6,4,2,1,4,3,4,2,3,3,2
"TAZ",1966,0,6,-6,-6,5,2,1,4,3,4,2,3,3,2
"TAZ",1967,0,6,-6,-6,6,2,1,4,3,4,2,3,3,2
"TAZ",1968,0,6,-6,-6,7,2,1,4,3,4,2,3,3,2
"TAZ",1969,0,6,-6,-6,8,2,1,4,3,4,2,3,3,2
"TAZ",1970,0,6,-6,-6,9,2,1,4,3,4,2,3,3,2
"TAZ",1971,0,6,-6,-6,10,2,1,4,3,4,2,3,3,2
"TAZ",1972,0,6,-6,-6,11,2,1,4,3,4,2,3,3,2
"TAZ",1973,0,6,-6,-6,12,2,1,4,3,4,2,3,3,2
"TAZ",1974,0,6,-6,-6,13,2,1,4,3,4,2,3,3,2
"TAZ",1975,0,6,-6,-6,14,2,1,4,3,4,2,3,3,2
"TAZ",1976,0,6,-6,-6,15,2,1,4,3,4,2,3,3,2
"TAZ",1977,0,6,-6,-6,16,2,1,4,3,4,2,3,3,2
"TAZ",1978,0,6,-6,-6,17,2,1,4,3,4,2,3,3,2
"TAZ",1979,0,6,-6,-6,18,2,1,4,3,4,2,3,3,2
"TAZ",1980,0,6,-6,-6,19,2,1,4,3,4,2,3,3,2
"TAZ",1981,0,6,-6,-6,20,2,1,4,3,4,2,3,3,2
"TAZ",1982,0,6,-6,-6,21,2,1,4,3,4,2,3,3,2
"TAZ",1983,0,6,-6,-6,22,2,1,4,3,4,2,3,3,2
"TAZ",1984,0,6,-6,-6,23,2,1,4,3,4,2,3,3,2
"TAZ",1985,0,6,-6,-6,24,2,1,4,3,4,2,3,3,2
"TAZ",1986,0,6,-6,-6,25,2,1,4,3,4,2,3,3,2
"TAZ",1987,0,6,-6,-6,26,2,1,4,3,4,2,3,3,2
"TAZ",1988,0,6,-6,-6,27,2,1,4,3,4,2,3,3,2
"TAZ",1989,0,6,-6,-6,28,2,1,4,3,4,2,3,3,2
"TAZ",1990,0,6,-6,-6,29,2,1,4,3,4,2,3,3,2
"TAZ",1991,0,6,-6,-6,30,2,1,4,3,4,2,3,3,2
"TAZ",1992,0,5,-5,-5,31,2,1,4,3,3,2,3,3,3
"TAZ",1993,0,5,-5,-5,32,2,1,4,3,3,2,3,3,3
"TAZ",1994,0,5,-5,-5,33,2,1,4,3,3,2,3,3,3
"TAZ",1995,2,3,-1,-1,0,2,2,4,3,3,2,7,3,3
"TAZ",1996,2,3,-1,-1,1,2,2,4,3,3,2,7,3,3
"TAZ",1997,2,3,-1,-1,2,2,2,4,3,3,2,7,3,3
"TAZ",1998,2,3,-1,-1,3,2,2,4,3,3,2,7,3,3
"TAZ",1999,2,3,-1,-1,4,2,2,4,3,3,2,7,3,3
"TAZ",2000,2,3,-1,-1,5,2,2,4,3,3,2,7,3,3
"TAZ",2001,2,3,-1,-1,6,2,2,4,3,3,2,7,3,3
"TAZ",2002,2,3,-1,-1,7,2,2,4,3,3,2,7,3,3
"TAZ",2003,2,3,-1,-1,8,2,2,4,3,3,2,7,3,3
"TAZ",2004,2,3,-1,-1,9,2,2,4,3,3,2,7,3,3
"TAZ",2005,2,3,-1,-1,10,2,2,4,3,3,2,7,3,3
"TAZ",2006,2,3,-1,-1,11,2,2,4,3,3,2,7,3,3
"TAZ",2007,2,3,-1,-1,12,2,2,4,3,3,2,7,3,3
"TAZ",2008,2,3,-1,-1,13,2,2,4,3,3,2,7,3,3
"TAZ",2009,2,3,-1,-1,14,2,2,4,3,3,2,7,3,3
"TAZ",2010,2,3,-1,-1,15,2,2,4,3,3,2,7,3,3
"TAZ",2011,2,3,-1,-1,16,2,2,4,3,3,2,7,3,3
"TAZ",2012,2,3,-1,-1,17,2,2,4,3,3,2,7,3,3
"TAZ",2013,2,3,-1,-1,18,2,2,4,3,3,2,7,3,3
"TAZ",2014,2,3,-1,-1,19,2,2,4,3,3,2,7,3,3
"THI",1945,1,4,-3,-3,2,2,1,4,3,3,3,3,3,6
"THI",1946,1,4,-3,-3,3,2,1,4,3,3,3,3,3,6
"THI",1947,1,4,-3,-3,4,2,1,4,3,3,3,3,3,6
"THI",1948,1,4,-3,-3,5,2,1,4,3,3,3,3,3,6
"THI",1949,1,4,-3,-3,6,2,1,4,3,3,3,3,3,6
"THI",1950,1,4,-3,-3,7,2,1,4,3,3,3,3,3,6
"THI",1951,1,4,-3,-3,8,2,1,4,3,3,3,3,3,6
"THI",1952,0,6,-6,-6,0,2,1,4,3,4,2,3,3,2
"THI",1953,0,6,-6,-6,1,2,1,4,3,4,2,3,3,2
"THI",1954,0,6,-6,-6,2,2,1,4,3,4,2,3,3,2
"THI",1955,1,4,-3,-3,0,2,1,4,3,3,3,3,3,6
"THI",1956,1,4,-3,-3,1,2,1,4,3,3,3,3,3,6
"THI",1957,1,4,-3,-3,2,2,1,4,3,3,3,3,3,6
"THI",1958,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"THI",1959,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"THI",1960,0,7,-7,-7,2,1,0,0,1,4,1,4,1,1
"THI",1961,0,7,-7,-7,3,1,0,0,1,4,1,4,1,1
"THI",1962,0,7,-7,-7,4,1,0,0,1,4,1,4,1,1
"THI",1963,0,7,-7,-7,5,1,0,0,1,4,1,4,1,1
"THI",1964,0,7,-7,-7,6,1,0,0,1,4,1,4,1,1
"THI",1965,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"THI",1966,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"THI",1967,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"THI",1968,-88,-88,-88,-2,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"THI",1969,4,2,2,2,0,3,3,4,3,3,3,8,3,6
"THI",1970,4,2,2,2,1,3,3,4,3,3,3,8,3,6
"THI",1971,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"THI",1972,0,7,-7,-7,1,1,0,0,1,4,1,4,1,1
"THI",1973,-88,-88,-88,-2,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"THI",1974,4,1,3,3,0,3,3,4,3,2,3,8,3,7
"THI",1975,4,1,3,3,1,3,3,4,3,2,3,8,3,7
"THI",1976,0,7,-7,-7,0,1,0,0,1,4,1,4,1,1
"THI",1977,-88,-88,-88,-2,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"THI",1978,3,1,2,2,0,2,2,4,3,2,3,7,3,7
"THI",1979,3,1,2,2,1,2,2,4,3,2,3,7,3,7
"THI",1980,3,1,2,2,2,2,2,4,3,2,3,7,3,7
"THI",1981,3,1,2,2,3,2,2,4,3,2,3,7,3,7
"THI",1982,3,1,2,2,4,2,2,4,3,2,3,7,3,7
"THI",1983,3,1,2,2,5,2,2,4,3,2,3,7,3,7
"THI",1984,3,1,2,2,6,2,2,4,3,2,3,7,3,7
"THI",1985,3,1,2,2,7,2,2,4,3,2,3,7,3,7
"THI",1986,3,1,2,2,8,2,2,4,3,2,3,7,3,7
"THI",1987,3,1,2,2,9,2,2,4,3,2,3,7,3,7
"THI",1988,4,1,3,3,10,3,3,4,3,2,3,8,3,7
"THI",1989,4,1,3,3,11,3,3,4,3,2,3,8,3,7
"THI",1990,4,1,3,3,12,3,3,4,3,2,3,8,3,7
"THI",1991,1,2,-1,-1,0,1,0,0,3,3,3,4,3,6
"THI",1992,9,0,9,9,0,3,3,4,7,2,4,8,7,9
"THI",1993,9,0,9,9,1,3,3,4,7,2,4,8,7,9
"THI",1994,9,0,9,9,2,3,3,4,7,2,4,8,7,9
"THI",1995,9,0,9,9,3,3,3,4,7,2,4,8,7,9
"THI",1996,9,0,9,9,4,3,3,4,7,2,4,8,7,9
"THI",1997,9,0,9,9,5,3,3,4,7,2,4,8,7,9
"THI",1998,9,0,9,9,6,3,3,4,7,2,4,8,7,9
"THI",1999,9,0,9,9,7,3,3,4,7,2,4,8,7,9
"THI",2000,9,0,9,9,8,3,3,4,7,2,4,8,7,9
"THI",2001,9,0,9,9,9,3,3,4,7,2,4,8,7,9
"THI",2002,9,0,9,9,10,3,3,4,7,2,4,8,7,9
"THI",2003,9,0,9,9,11,3,3,4,7,2,4,8,7,9
"THI",2004,9,0,9,9,12,3,3,4,7,2,4,8,7,9
"THI",2005,9,0,9,9,13,3,3,4,7,2,4,8,7,9
"THI",2006,0,5,-5,-5,0,2,1,4,3,3,2,3,3,3
"THI",2007,2,3,-1,-1,0,2,1,4,4,3,3,3,4,6
"THI",2008,5,1,4,4,0,2,2,4,5,3,3,7,5,6
"THI",2009,5,1,4,4,1,2,2,4,5,3,3,7,5,6
"THI",2010,5,1,4,4,2,2,2,4,5,3,3,7,5,6
"THI",2011,7,0,7,7,0,3,3,4,6,2,3,8,6,7
"THI",2012,7,0,7,7,1,3,3,4,6,2,3,8,6,7
"THI",2013,7,0,7,7,2,3,3,4,6,2,3,8,6,7
"THI",2014,0,3,-3,-3,0,1,0,0,3,3,2,4,3,3
"TKM",1991,0,8,-8,-8,0,2,1,4,2,4,1,3,2,1
"TKM",1992,0,9,-9,-9,1,2,1,4,1,4,1,3,1,1
"TKM",1993,0,9,-9,-9,2,2,1,4,1,4,1,3,1,1
"TKM",1994,0,9,-9,-9,3,2,1,4,1,4,1,3,1,1
"TKM",1995,0,9,-9,-9,4,2,1,4,1,4,1,3,1,1
"TKM",1996,0,9,-9,-9,5,2,1,4,1,4,1,3,1,1
"TKM",1997,0,9,-9,-9,6,2,1,4,1,4,1,3,1,1
"TKM",1998,0,9,-9,-9,7,2,1,4,1,4,1,3,1,1
"TKM",1999,0,9,-9,-9,8,2,1,4,1,4,1,3,1,1
"TKM",2000,0,9,-9,-9,9,2,1,4,1,4,1,3,1,1
"TKM",2001,0,9,-9,-9,10,2,1,4,1,4,1,3,1,1
"TKM",2002,0,9,-9,-9,11,2,1,4,1,4,1,3,1,1
"TKM",2003,0,9,-9,-9,12,2,1,4,1,4,1,3,1,1
"TKM",2004,0,9,-9,-9,13,2,1,4,1,4,1,3,1,1
"TKM",2005,0,9,-9,-9,14,2,1,4,1,4,1,3,1,1
"TKM",2006,0,9,-9,-9,15,2,1,4,1,4,1,3,1,1
"TKM",2007,0,9,-9,-9,16,2,1,4,1,4,1,3,1,1
"TKM",2008,0,9,-9,-9,17,2,1,4,1,4,1,3,1,1
"TKM",2009,0,9,-9,-9,18,2,1,4,1,4,1,3,1,1
"TKM",2010,0,9,-9,-9,19,2,1,4,1,4,1,3,1,1
"TKM",2011,0,9,-9,-9,20,2,1,4,1,4,1,3,1,1
"TKM",2012,0,9,-9,-9,21,2,1,4,1,4,1,3,1,1
"TKM",2013,0,8,-8,-8,22,2,1,4,1,4,2,3,1,2
"TKM",2014,0,8,-8,-8,23,2,1,4,1,4,2,3,1,2
"TOG",1960,0,6,-6,-6,0,2,1,4,3,4,2,3,3,2
"TOG",1961,0,6,-6,-6,1,2,1,4,3,4,2,3,3,2
"TOG",1962,0,6,-6,-6,2,2,1,4,3,4,2,3,3,2
"TOG",1963,0,6,-6,-6,3,2,1,4,3,4,2,3,3,2
"TOG",1964,0,6,-6,-6,4,2,1,4,3,4,2,3,3,2
"TOG",1965,0,6,-6,-6,5,2,1,4,3,4,2,3,3,2
"TOG",1966,0,6,-6,-6,6,2,1,4,3,4,2,3,3,2
"TOG",1967,0,7,-7,-7,7,1,0,0,1,4,1,4,1,1
"TOG",1968,0,7,-7,-7,8,1,0,0,1,4,1,4,1,1
"TOG",1969,0,7,-7,-7,9,1,0,0,1,4,1,4,1,1
"TOG",1970,0,7,-7,-7,10,1,0,0,1,4,1,4,1,1
"TOG",1971,0,7,-7,-7,11,1,0,0,1,4,1,4,1,1
"TOG",1972,0,7,-7,-7,12,1,0,0,1,4,1,4,1,1
"TOG",1973,0,7,-7,-7,13,1,0,0,1,4,1,4,1,1
"TOG",1974,0,7,-7,-7,14,1,0,0,1,4,1,4,1,1
"TOG",1975,0,7,-7,-7,15,1,0,0,1,4,1,4,1,1
"TOG",1976,0,7,-7,-7,16,1,0,0,1,4,1,4,1,1
"TOG",1977,0,7,-7,-7,17,1,0,0,1,4,1,4,1,1
"TOG",1978,0,7,-7,-7,18,1,0,0,1,4,1,4,1,1
"TOG",1979,0,7,-7,-7,19,2,0,0,1,4,1,5,1,1
"TOG",1980,0,7,-7,-7,20,2,0,0,1,4,1,5,1,1
"TOG",1981,0,7,-7,-7,21,2,0,0,1,4,1,5,1,1
"TOG",1982,0,7,-7,-7,22,2,0,0,1,4,1,5,1,1
"TOG",1983,0,7,-7,-7,23,2,0,0,1,4,1,5,1,1
"TOG",1984,0,7,-7,-7,24,2,0,0,1,4,1,5,1,1
"TOG",1985,0,7,-7,-7,25,2,0,0,1,4,1,5,1,1
"TOG",1986,0,7,-7,-7,26,2,0,0,1,4,1,5,1,1
"TOG",1987,0,7,-7,-7,27,2,0,0,1,4,1,5,1,1
"TOG",1988,0,7,-7,-7,28,2,0,0,1,4,1,5,1,1
"TOG",1989,0,7,-7,-7,29,2,0,0,1,4,1,5,1,1
"TOG",1990,0,7,-7,-7,30,2,0,0,1,4,1,5,1,1
"TOG",1991,-88,-88,-88,-5,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"TOG",1992,-88,-88,-88,-3,0,-88,-88,-88,-88,-88,-88,-88,-88,-88
"TOG",1993,1,3,-2,-2,0,2,0,0,2,3,3,5,2,6
"TOG",1994,1,3,-2,-2,1,2,0,0,2,3,3,5,2,6
"TOG",1995,1,3,-2,-2,2,2,0,0,2,3,3,5,2,6
"TOG",1996,1,3,-2,-2,3,2,0,0,2,3,3,5,2,6
"TOG",1997,1,3,-2,-2,4,2,0,0,2,3,3,5,2,6
"TOG",1998,1,3,-2,-2,5,2,0,0,2,3,3,5,2,6
"TOG",1999,1,3,-2,-2,6,2,0,0,2,3,3,5,2,6
"TOG",2000,1,3,-2,-2,7,2,0,0,2,3,3,5,2,6
"TOG",2001,1,3,-2,-2,8,2,0,0,2,3,3,5,2,6
"TOG",2002,1,3,-2,-2,9,2,0,0,2,3,3,5,2,6
"TOG",2003,1,3,-2,-2,10,2,0,0,2,3,3,5,2,6
"TOG",2004,1,3,-2,-2,11,2,0,0,2,3,3,5,2,6
"TOG",2005,1,5,-4,-4,12,2,1,4,2,3,3,3,2,6
"TOG",2006,1,5,-4,-4,13,2,1,4,2,3,3,3,2,6
"TOG",2007,1,5,-4,-4,14,2,1,4,2,3,3,3,2,6
"TOG",2008,1,5,-4,-4,15,2,1,4,2,3,3,3,2,6
"TOG",2009,1,5,-4,-4,16,2,1,4,2,3,3,3,2,6
"TOG",2010,1,3,-2,-2,17,2,1,4,3,2,3,3,3,7
"TOG",2011,1,3,-2,-2,18,2,1,4,3,2,3,3,3,7
"TOG",2012,1,3,-2,-2,19,2,1,4,3,2,3,3,3,7
"TOG",2013,1,3,-2,-2,20,2,1,4,3,2,3,3,3,7
"TOG",2014,1,3,-2,-2,21,2,1,4,3,2,3,3,3,7
"TRI",1962,8,0,8,8,0,3,3,4,7,2,3,8,7,7
"TRI",1963,8,0,8,8,1,3,3,4,7,2,3,8,7,7
"TRI",1964,8,0,8,8,2,3,3,4,7,2,3,8,7,7
"TRI",1965,8,0,8,8,3,3,3,4,7,2,3,8,7,7
"TRI",1966,8,0,8,8,4,3,3,4,7,2,3,8,7,7
"TRI",1967,8,0,8,8,5,3,3,4,7,2,3,8,7,7
"TRI",1968,8,0,8,8,6,3,3,4,7,2,3,8,7,7
"TRI",1969,8,0,8,8,7,3,3,4,7,2,3,8,7,7
"TRI",1970,8,0,8,8,8,3,3,4,7,2,3,8,7,7
"TRI",1971,8,0,8,8,9,3,3,4,7,2,3,8,7,7
"TRI",1972,8,0,8,8,10,3,3,4,7,2,3,8,7,7
"TRI",1973,8,0,8,8,11,3,3,4,7,2,3,8,7,7
"TRI",1974,8,0,8,8,12,3,3,4,7,2,3,8,7,7
"TRI",1975,8,0,8,8,13,3,3,4,7,2,3,8,7,7
"TRI",1976,8,0,8,8,14,3,3,4,7,2,3,8,7,7
"TRI",1977,8,0,8,8,15,3,3,4,7,2,3,8,7,7
"TRI",1978,8,0,8,8,16,3,3,4,7,2,3,8,7,7
"TRI",1979,8,0,8,8,17,3,3,4,7,2,3,8,7,7
"TRI",1980,8,0,8,8,18,3,3,4,7,2,3,8,7,7
"TRI",1981,8,0,8,8,19,3,3,4,7,2,3,8,7,7
"TRI",1982,8,0,8,8,20,3,3,4,7,2,3,8,7,7
"TRI",1983,8,0,8,8,21,3,3,4,7,2,3,8,7,7
"TRI",1984,9,0,9,9,22,3,3,4,7,2,4,8,7,9
"TRI",1985,9,0,9,9,23,3,3,4,7,2,4,8,7,9
"TRI",1986,9,0,9,9,24,3,3,4,7,2,4,8,7,9
"TRI",1987,9,0,9,9,25,3,3,4,7,2,4,8,7,9
"TRI",1988,9,0,9,9,26,3,3,4,7,2,4,8,7,9
"TRI",1989,9,0,9,9,27,3,3,4,7,2,4,8,7,9
"TRI",1990,9,0,9,9,28,3,3,4,7,2,4,8,7,9
"TRI",1991,9,0,9,9,29,3,3,4,7,2,4,8,7,9
"TRI",1992,9,0,9,9,30,3,3,4,7,2,4,8,7,9
"TRI",1993,9,0,9,9,31,3,3,4,7,2,4,8,7,9
"TRI",1994,9,0,9,9,32,3,3,4,7,2,4,8,7,9
"TRI",1995,9,0,9,9,33,3,3,4,7,2,4,8,7,9
"TRI",1996,9,0,9,9,34,3,3,4,7,2,4,8,7,9
"TRI",1997,10,0,10,10,35,3,3,4,7,5,5,8,7,10
"TRI",1998,10,0,10,10,36,3,3,4,7,5,5,8,7,10
"TRI",1999,10,0,10,10,37,3,3,4,7,5,5,8,7,10
"TRI",2000,10,0,10,10,38,3,3,4,7,5,5,8,7,10
